task_id_list	courier_id	total_score	willingness
T0002	C036	69.678	0.6377
T0002	C038	38.340	0.9235
T0002	C039	63.342	0.6024
T0002	C041	75.110	0.5905
T0002	C043	52.708	0.5140
T0002	C044	48.725	0.3307
T0002	C046	71.479	0.3324
T0002	C048	50.186	0.5731
T0002	C050	38.049	0.2911
T0002	C059	74.482	0.4728
T0002,T0003	C015	79.545	0.7628
T0002,T0003	C018	49.296	0.2141
T0002,T0003	C036	46.578	0.2916
T0002,T0003	C039	34.779	0.6977
T0002,T0003	C045	66.034	0.5289
T0003	C002	61.269	0.1132
T0003	C003	60.728	0.2030
T0003	C004	42.749	0.5287
T0003	C005	40.763	0.5730
T0003	C006	93.270	0.7723
T0003	C009	66.516	0.5765
T0003	C011	39.241	0.4221
T0003	C012	84.444	0.4277
T0003	C016	52.512	0.5065
T0003	C017	40.569	0.1865
T0003	C018	62.966	0.3228
T0003	C019	83.499	0.8237
T0003	C020	61.668	0.3037
T0003	C023	64.704	0.9172
T0003	C033	50.360	0.1862
T0003	C035	88.203	0.5789
T0003	C039	25.147	0.5845
T0003	C042	84.290	0.5998
T0003	C045	54.756	0.6935
T0003	C046	42.484	0.1845
T0003	C047	84.641	0.0971
T0003	C050	65.641	0.4765
T0003	C051	43.999	0.6416
T0003	C052	62.888	0.3559
T0003	C054	76.526	0.8813
T0003	C059	83.031	0.1013
T0003,T0004	C022	63.696	0.2498
T0003,T0004	C025	65.224	0.2712
T0003,T0004	C052	55.375	0.4077
T0003,T0004	C055	80.050	0.9321
T0003,T0004,T0005	C022	81.815	0.4727
T0003,T0004,T0005	C025	81.122	0.5062
T0003,T0004,T0005	C031	91.695	0.6475
T0003,T0004,T0005	C034	95.029	0.6732
T0003,T0004,T0005	C037	72.857	0.5760
T0003,T0004,T0005	C043	93.717	0.6810
T0003,T0004,T0005	C049	77.798	0.6036
T0004	C001	39.664	0.2636
T0004	C004	75.613	0.1938
T0004	C005	82.312	0.2679
T0004	C006	58.217	0.0625
T0004	C015	62.038	0.2053
T0004	C021	75.709	0.4807
T0004	C022	92.877	0.2415
T0004	C023	78.597	0.7753
T0004	C026	78.880	0.5006
T0004	C027	67.112	0.6059
T0004	C028	83.236	0.7275
T0004	C030	46.884	0.5351
T0004	C031	35.455	0.5675
T0004	C034	79.422	0.7081
T0004	C036	52.514	0.3123
T0004	C038	61.123	0.8604
T0004	C041	36.140	0.7521
T0004	C045	70.849	0.7341
T0004	C046	84.887	0.7850
T0004	C047	45.563	0.8951
T0004	C050	62.638	0.4822
T0004	C054	56.661	0.8510
T0004	C055	66.878	0.6588
T0004	C057	85.237	0.3450
T0004	C059	33.980	0.3470
T0004,T0005	C029	59.156	0.5858
T0004,T0005	C032	65.242	0.3064
T0004,T0005	C044	49.282	0.1794
T0004,T0005	C056	49.354	0.5317
T0005	C001	57.097	0.2129
T0005	C002	32.947	0.3786
T0005	C011	74.825	0.6098
T0005	C013	50.561	0.2626
T0005	C017	66.164	0.3179
T0005	C022	76.675	0.5935
T0005	C024	66.072	0.3876
T0005	C026	66.319	0.4426
T0005	C027	65.608	0.1325
T0005	C028	65.693	0.8018
T0005	C029	69.291	0.4071
T0005	C033	68.804	0.7610
T0005	C034	70.456	0.5315
T0005	C039	57.416	0.4351
T0005	C040	81.194	0.2059
T0005	C043	42.432	0.4549
T0005	C056	54.007	0.4189
T0005	C059	42.594	0.4339
T0005,T0006	C006	65.856	0.3034
T0005,T0006	C009	66.999	0.2623
T0005,T0006	C036	52.504	0.2461
T0005,T0006	C039	64.641	0.2636
T0005,T0006	C048	65.067	0.4715
T0005,T0006	C051	46.990	0.6010
T0005,T0006	C054	49.198	0.1865
T0006	C003	59.611	0.4314
T0006	C006	70.667	0.7263
T0006	C007	65.531	0.4473
T0006	C010	49.685	0.4344
T0006	C011	66.622	0.4045
T0006	C012	75.381	0.5694
T0006	C018	73.310	0.7968
T0006	C021	40.404	0.2893
T0006	C026	52.664	0.4929
T0006	C028	54.751	0.1788
T0006	C030	77.139	0.1867
T0006	C031	57.121	0.8308
T0006	C032	44.811	0.3241
T0006	C033	61.272	0.2887
T0006	C041	68.852	0.8213
T0006	C045	55.439	0.5700
T0006	C046	63.168	0.1546
T0006	C051	48.076	0.2114
T0006	C052	59.458	0.3923
T0006	C055	49.890	0.3881
T0006	C058	69.984	0.5968
T0006,T0007	C019	45.269	0.1852
T0006,T0007	C043	54.922	0.4511
T0006,T0007	C046	49.971	0.4533
T0006,T0007,T0008	C004	71.999	0.5335
T0006,T0007,T0008	C010	65.508	0.9168
T0006,T0007,T0008	C043	79.256	0.2253
T0006,T0007,T0008	C046	100.000	0.7405
T0006,T0007,T0008	C052	93.925	0.4945
T0006,T0007,T0008	C058	62.009	0.3051
T0007	C003	62.421	0.6067
T0007	C005	40.731	0.7907
T0007	C006	77.487	0.2382
T0007	C009	55.683	0.1469
T0007	C010	38.905	0.2146
T0007	C012	91.223	0.5198
T0007	C015	48.119	0.5721
T0007	C016	36.768	0.5152
T0007	C018	73.318	0.8218
T0007	C020	54.361	0.3114
T0007	C024	76.380	0.2901
T0007	C025	80.075	0.3625
T0007	C026	62.485	0.2770
T0007	C028	33.369	0.6037
T0007	C029	91.806	0.2073
T0007	C031	80.633	0.2853
T0007	C034	43.438	0.3464
T0007	C036	75.848	0.4291
T0007	C037	58.427	0.7002
T0007	C038	58.825	0.8923
T0007	C039	50.024	0.3026
T0007	C041	84.755	0.2323
T0007	C043	69.696	0.4387
T0007	C047	88.148	0.4334
T0007	C048	71.449	0.1208
T0007	C053	69.816	0.4799
T0007	C059	79.918	0.4803
T0007,T0008	C050	55.679	0.4142
T0007,T0008	C053	65.778	0.9302
T0007,T0008	C056	94.037	0.4518
T0007,T0008	C059	66.561	0.2032
T0008	C001	45.596	0.2744
T0008	C003	65.934	0.4633
T0008	C004	76.030	0.3264
T0008	C006	37.645	0.5531
T0008	C007	60.712	0.3377
T0008	C011	91.693	0.7141
T0008	C013	39.420	0.4783
T0008	C014	67.149	0.7738
T0008	C016	76.128	0.6358
T0008	C018	52.810	0.3561
T0008	C020	49.221	0.6274
T0008	C021	74.438	0.5901
T0008	C023	97.631	0.3531
T0008	C024	55.613	0.1210
T0008	C028	92.037	0.0979
T0008	C029	44.850	0.5821
T0008	C031	57.108	0.4203
T0008	C033	82.249	0.2334
T0008	C041	17.956	0.1890
T0008	C042	54.485	0.3381
T0008	C043	53.255	0.8043
T0008	C045	90.331	0.2439
T0008	C046	96.821	0.5820
T0008	C047	45.235	0.1016
T0008	C049	64.896	0.3972
T0008	C051	81.105	0.2684
T0008	C052	95.452	0.6491
T0008	C054	63.562	0.7666
T0008	C055	49.187	0.8530
T0008	C059	57.573	0.3146
T0008,T0009	C000	59.435	0.3980
T0008,T0009	C018	83.679	0.1206
T0008,T0009	C024	69.568	0.0484
T0008,T0009	C057	52.898	0.5567
T0009	C001	42.518	0.3887
T0009	C004	77.238	0.8273
T0009	C007	60.000	0.8155
T0009	C013	48.283	0.3979
T0009	C016	65.609	0.2084
T0009	C017	68.443	0.7984
T0009	C021	72.824	0.2376
T0009	C023	75.937	0.8274
T0009	C024	42.044	0.3605
T0009	C025	44.550	0.5187
T0009	C028	79.234	0.3581
T0009	C029	49.099	0.3944
T0009	C040	71.121	0.8527
T0009	C041	63.182	0.7601
T0009	C042	45.532	0.2423
T0009	C043	46.393	0.7200
T0009	C045	58.990	0.4748
T0009	C046	70.560	0.3550
T0009	C047	40.778	0.6283
T0009	C048	39.767	0.2079
T0009	C052	89.423	0.3145
T0009	C054	40.640	0.1125
T0009	C055	53.009	0.1113
T0009,T0010	C004	58.692	0.2148
T0009,T0010	C007	56.050	0.5269
T0009,T0010	C016	61.282	0.5666
T0009,T0010	C022	67.072	0.3992
T0009,T0010	C040	50.563	0.5974
T0009,T0010,T0011	C004	79.487	0.7075
T0009,T0010,T0011	C007	77.075	0.2521
T0009,T0010,T0011	C010	61.629	0.5826
T0010	C000	69.374	0.5518
T0010	C002	53.371	0.4970
T0010	C007	56.670	0.4221
T0010	C008	50.109	0.2037
T0010	C012	71.978	0.4194
T0010	C013	61.157	0.6502
T0010	C018	42.313	0.4516
T0010	C020	61.252	0.3133
T0010	C026	38.151	0.2120
T0010	C029	66.329	0.5114
T0010	C032	30.203	0.4448
T0010	C038	47.810	0.9070
T0010	C039	28.989	0.4219
T0010	C040	55.596	0.5996
T0010	C041	64.709	0.4828
T0010	C042	62.062	0.4263
T0010	C043	56.420	0.0660
T0010	C045	68.641	0.3356
T0010	C047	76.523	0.9309
T0010	C048	70.705	0.1984
T0010	C051	63.285	0.6982
T0010	C052	62.686	0.3447
T0010	C053	37.977	0.0845
T0010	C055	35.775	0.3540
T0010	C059	64.911	0.5599
T0010,T0011	C011	36.382	0.2596
T0010,T0011	C014	77.181	0.3989
T0010,T0011	C020	52.473	0.3449
T0010,T0011	C029	53.576	0.2805
T0010,T0011	C041	47.305	0.3162
T0010,T0011	C044	44.902	0.2660
T0011	C001	66.366	0.3578
T0011	C005	51.201	0.4319
T0011	C017	47.019	0.3742
T0011	C019	69.845	0.0481
T0011	C021	52.220	0.2830
T0011	C029	84.548	0.5789
T0011	C030	78.389	0.6867
T0011	C031	52.074	0.4130
T0011	C034	43.206	0.1154
T0011	C037	66.254	0.5513
T0011	C043	59.742	0.5010
T0011	C046	65.855	0.3675
T0011	C048	73.339	0.3021
T0011	C050	52.958	0.7884
T0011	C056	60.713	0.3561
T0011	C057	47.423	0.9008
T0011	C058	74.734	0.0981
T0011,T0012	C018	59.368	0.5268
T0011,T0012	C021	54.150	0.3419
T0011,T0012	C036	60.727	0.5811
T0011,T0012	C042	56.472	0.4751
T0011,T0012	C054	63.628	0.8143
T0012	C001	54.138	0.5314
T0012	C002	53.810	0.5131
T0012	C003	67.959	0.2660
T0012	C004	90.810	0.2026
T0012	C006	39.985	0.2081
T0012	C007	48.139	0.5359
T0012	C008	76.859	0.6171
T0012	C011	96.338	0.0574
T0012	C013	64.326	0.5942
T0012	C014	60.418	0.5122
T0012	C015	82.442	0.3949
T0012	C016	54.209	0.1854
T0012	C018	59.102	0.2391
T0012	C021	87.688	0.1860
T0012	C022	82.735	0.4763
T0012	C026	77.511	0.0780
T0012	C028	84.607	0.7756
T0012	C029	58.453	0.4885
T0012	C031	60.808	0.3870
T0012	C033	86.783	0.7686
T0012	C035	54.368	0.7457
T0012	C046	89.024	0.8185
T0012	C048	57.396	0.5246
T0012	C050	69.690	0.8673
T0012	C051	69.303	0.5062
T0012	C055	61.253	0.1635
T0012	C056	87.985	0.1646
T0012	C059	49.793	0.6042
T0012,T0013	C025	48.948	0.8660
T0012,T0013	C028	47.763	0.4110
T0012,T0013	C049	39.079	0.4107
T0012,T0013	C055	69.892	0.5479
T0012,T0013,T0014	C025	96.081	0.3817
T0012,T0013,T0014	C028	85.417	0.5763
T0012,T0013,T0014	C034	100.000	0.2586
T0012,T0013,T0014	C049	75.348	0.5355
T0013	C004	76.966	0.4732
T0013	C006	46.093	0.6056
T0013	C007	57.320	0.4043
T0013	C008	42.443	0.4350
T0013	C010	74.368	0.8536
T0013	C015	36.219	0.4011
T0013	C018	53.526	0.3383
T0013	C020	57.180	0.5891
T0013	C021	55.188	0.7547
T0013	C031	43.093	0.4573
T0013	C033	65.143	0.4785
T0013	C036	22.862	0.4872
T0013	C042	37.610	0.3076
T0013	C044	52.765	0.4192
T0013	C046	68.093	0.5319
T0013	C048	56.819	0.4788
T0013	C050	42.114	0.8752
T0013	C053	63.260	0.2092
T0013	C057	48.566	0.3075
T0013,T0014	C002	69.628	0.0627
T0013,T0014	C008	69.752	0.7143
T0013,T0014	C032	52.649	0.2963
T0013,T0014	C035	61.721	0.4527
T0013,T0014	C038	62.902	0.6318
T0013,T0014	C044	47.017	0.5329
T0013,T0014	C047	55.852	0.2215
T0013,T0014	C053	34.791	0.0724
T0013,T0014	C059	51.798	0.4868
T0014	C001	67.580	0.6725
T0014	C004	46.672	0.4369
T0014	C007	46.626	0.1328
T0014	C011	63.799	0.8330
T0014	C012	79.052	0.1289
T0014	C013	66.669	0.5790
T0014	C016	58.235	0.6317
T0014	C018	72.659	0.4189
T0014	C033	60.426	0.1815
T0014	C034	76.273	0.5683
T0014	C035	51.197	0.2379
T0014	C043	46.507	0.5249
T0014	C050	65.287	0.2144
T0014	C051	63.124	0.3183
T0014	C052	65.038	0.6848
T0014	C057	56.500	0.9030
T0014,T0015	C039	56.467	0.3791
T0014,T0015	C042	67.251	0.5308
T0014,T0015	C045	55.390	0.8111
T0014,T0015	C051	65.139	0.5855
T0015	C003	63.457	0.3508
T0015	C010	36.978	0.6922
T0015	C011	43.709	0.2450
T0015	C013	62.278	0.7165
T0015	C014	56.397	0.8813
T0015	C016	38.406	0.4956
T0015	C017	59.066	0.1931
T0015	C018	78.046	0.3374
T0015	C020	33.222	0.4454
T0015	C026	59.412	0.5351
T0015	C027	20.015	0.5678
T0015	C029	82.905	0.3044
T0015	C039	48.326	0.4320
T0015	C044	62.369	0.4521
T0015	C049	56.331	0.6043
T0015	C051	38.597	0.2292
T0015	C052	48.947	0.6296
T0015	C056	51.751	0.0918
T0015	C058	91.468	0.6688
T0015	C059	84.107	0.8640
T0015,T0016	C010	63.485	0.5908
T0015,T0016	C046	67.661	0.3001
T0015,T0016	C049	53.981	0.4087
T0015,T0016,T0017	C001	82.409	0.6099
T0015,T0016,T0017	C046	74.791	0.1980
T0015,T0016,T0017	C049	74.703	0.4960
T0015,T0016,T0017	C052	94.127	0.6250
T0016	C001	90.446	0.6313
T0016	C012	65.180	0.7769
T0016	C013	87.937	0.5236
T0016	C015	62.920	0.5278
T0016	C020	70.823	0.8665
T0016	C021	62.671	0.3229
T0016	C022	52.009	0.2799
T0016	C023	37.261	0.8854
T0016	C028	43.160	0.5809
T0016	C032	56.187	0.2319
T0016	C034	45.885	0.3084
T0016	C036	81.880	0.5812
T0016	C039	69.872	0.4711
T0016	C042	78.842	0.3084
T0016	C043	68.103	0.1087
T0016	C045	68.481	0.8839
T0016	C047	76.821	0.5343
T0016	C049	60.762	0.3069
T0016	C051	52.990	0.7091
T0016,T0017	C008	28.132	0.2924
T0016,T0017	C011	62.253	0.6930
T0016,T0017	C014	37.598	0.5294
T0016,T0017	C017	69.652	0.0963
T0016,T0017	C023	87.225	0.0548
T0016,T0017	C053	58.273	0.3906
T0016,T0017	C056	54.900	0.4597
T0016,T0017	C059	49.445	0.6313
T0017	C003	51.562	0.2743
T0017	C005	85.375	0.4172
T0017	C008	54.172	0.2092
T0017	C013	53.547	0.5388
T0017	C014	51.828	0.8045
T0017	C015	57.356	0.3406
T0017	C016	64.504	0.4973
T0017	C017	73.416	0.7833
T0017	C019	49.536	0.0972
T0017	C020	69.444	0.4812
T0017	C021	72.872	0.5412
T0017	C026	55.770	0.5256
T0017	C027	64.345	0.8388
T0017	C028	80.935	0.7912
T0017	C031	49.320	0.4942
T0017	C033	74.650	0.4368
T0017	C042	39.260	0.4994
T0017	C043	56.672	0.8724
T0017	C044	71.734	0.2497
T0017	C050	78.674	0.2347
T0017	C055	67.810	0.2684
T0017	C057	70.760	0.4238
T0017	C058	62.137	0.3435
T0017	C059	36.301	0.7474
T0017,T0018	C000	46.016	0.3659
T0017,T0018	C003	54.767	0.1263
T0017,T0018	C009	44.106	0.3292
T0017,T0018	C030	44.962	0.3648
T0017,T0018	C033	46.447	0.3026
T0018	C000	57.980	0.3615
T0018	C004	66.685	0.7436
T0018	C005	54.554	0.6336
T0018	C013	50.380	0.8488
T0018	C017	46.174	0.2064
T0018	C018	65.173	0.6949
T0018	C019	48.261	0.5932
T0018	C021	44.615	0.2894
T0018	C023	83.435	0.5856
T0018	C025	64.609	0.0524
T0018	C029	57.090	0.5847
T0018	C031	33.453	0.2582
T0018	C032	51.310	0.5671
T0018	C033	45.956	0.6053
T0018	C035	77.476	0.1592
T0018	C036	60.853	0.5474
T0018	C041	72.455	0.3054
T0018	C054	54.602	0.2066
T0018	C057	67.047	0.5948
T0018	C058	63.010	0.7420
T0018	C059	52.615	0.4067
T0018,T0019	C007	99.437	0.8293
T0018,T0019	C010	48.809	0.6014
T0018,T0019	C022	64.320	0.4126
T0018,T0019	C031	55.480	0.4672
T0018,T0019	C034	64.486	0.4208
T0018,T0019	C043	67.052	0.5421
T0018,T0019,T0020	C007	95.150	0.8802
T0018,T0019,T0020	C010	52.733	0.3825
T0018,T0019,T0020	C031	96.862	0.4395
T0019	C000	81.024	0.4559
T0019	C005	56.279	0.5865
T0019	C006	83.493	0.3900
T0019	C008	59.408	0.7184
T0019	C009	23.949	0.4036
T0019	C014	63.288	0.3515
T0019	C017	57.811	0.3428
T0019	C019	68.493	0.3905
T0019	C020	51.966	0.7028
T0019	C023	33.682	0.4229
T0019	C027	45.464	0.4327
T0019	C031	55.177	0.8941
T0019	C032	51.793	0.5957
T0019	C034	63.237	0.4747
T0019	C036	77.570	0.5137
T0019	C037	50.374	0.6687
T0019	C038	54.826	0.8447
T0019	C043	57.417	0.5155
T0019	C045	48.622	0.4311
T0019	C047	79.159	0.4632
T0019	C049	54.516	0.2908
T0019	C056	42.190	0.0929
T0019	C059	81.711	0.4068
T0019,T0020	C014	83.070	0.5920
T0019,T0020	C017	45.678	0.1895
T0019,T0020	C023	51.804	0.5540
T0019,T0020	C044	52.006	0.7836
T0019,T0020	C047	54.325	0.5467
T0020	C001	76.423	0.6175
T0020	C003	64.451	0.3224
T0020	C004	55.509	0.5402
T0020	C007	89.348	0.3468
T0020	C014	77.546	0.2330
T0020	C015	50.142	0.2160
T0020	C016	61.019	0.1137
T0020	C021	55.193	0.5034
T0020	C022	40.231	0.3061
T0020	C026	62.748	0.5993
T0020	C027	56.923	0.5564
T0020	C029	65.293	0.3524
T0020	C034	59.100	0.5403
T0020	C035	97.223	0.0820
T0020	C038	57.634	0.1044
T0020	C041	79.522	0.2786
T0020	C042	83.118	0.5455
T0020	C043	64.822	0.3553
T0020	C047	96.897	0.5375
T0020	C051	59.847	0.3713
T0020	C054	72.514	0.8083
T0020	C056	65.389	0.3118
T0020	C057	22.105	0.1192
T0020	C058	96.483	0.1317
T0020	C059	76.714	0.2068
T0020,T0021	C021	61.799	0.2092
T0020,T0021	C024	54.454	0.7560
T0020,T0021	C045	55.321	0.1576
T0020,T0021	C054	58.448	0.4391
T0020,T0021	C057	69.091	0.2879
T0021	C002	43.550	0.0624
T0021	C003	72.506	0.7498
T0021	C009	67.896	0.3490
T0021	C010	73.327	0.4291
T0021	C015	72.847	0.5745
T0021	C018	45.684	0.7225
T0021	C021	61.530	0.7336
T0021	C029	58.346	0.4921
T0021	C033	64.879	0.4334
T0021	C039	84.588	0.6654
T0021	C040	72.260	0.6211
T0021	C043	47.187	0.5071
T0021	C045	75.938	0.5427
T0021	C046	92.963	0.4453
T0021	C047	59.207	0.2662
T0021	C048	45.105	0.2201
T0021	C051	86.593	0.4982
T0021	C054	42.514	0.0528
T0021	C058	59.510	0.5480
T0021,T0022	C028	67.635	0.2159
T0021,T0022	C031	65.002	0.0643
T0021,T0022	C034	63.463	0.5519
T0021,T0022	C049	50.899	0.2346
T0021,T0022	C052	64.413	0.8247
T0021,T0022	C055	31.598	0.2931
T0021,T0022	C058	48.722	0.4349
T0021,T0022,T0023	C028	71.012	0.2792
T0021,T0022,T0023	C031	88.951	0.6166
T0021,T0022,T0023	C034	84.408	0.7760
T0021,T0022,T0023	C040	82.004	0.4553
T0021,T0022,T0023	C043	95.435	0.5033
T0021,T0022,T0023	C052	72.028	0.4275
T0022	C002	53.274	0.4636
T0022	C003	49.491	0.2020
T0022	C006	41.564	0.4040
T0022	C010	49.625	0.2275
T0022	C013	34.778	0.4760
T0022	C023	67.730	0.3439
T0022	C027	33.207	0.2872
T0022	C028	60.104	0.5743
T0022	C030	58.592	0.6925
T0022	C031	38.481	0.7399
T0022	C032	51.899	0.4048
T0022	C035	58.312	0.7466
T0022	C042	61.204	0.3584
T0022	C046	83.426	0.7921
T0022	C049	36.008	0.4425
T0022	C050	57.489	0.5796
T0022	C051	69.909	0.8241
T0022	C052	77.020	0.0908
T0022	C053	52.538	0.0534
T0022	C055	42.992	0.4402
T0022	C057	60.458	0.1497
T0022	C058	66.740	0.7845
T0022,T0023	C002	50.590	0.9271
T0022,T0023	C005	67.308	0.2647
T0022,T0023	C011	85.206	0.3733
T0022,T0023	C035	48.095	0.1251
T0022,T0023	C038	59.056	0.4753
T0022,T0023	C059	48.782	0.7077
T0023	C000	87.869	0.3221
T0023	C001	59.623	0.3698
T0023	C002	70.926	0.6182
T0023	C007	79.617	0.0756
T0023	C008	53.791	0.1569
T0023	C010	46.510	0.6190
T0023	C013	66.458	0.0479
T0023	C014	51.760	0.9252
T0023	C015	50.140	0.1917
T0023	C023	56.176	0.5069
T0023	C028	46.439	0.6712
T0023	C031	51.227	0.4214
T0023	C033	42.650	0.8820
T0023	C039	58.517	0.8055
T0023	C042	68.667	0.4586
T0023	C044	42.313	0.5143
T0023	C046	69.454	0.6206
T0023	C047	51.599	0.0705
T0023	C050	49.623	0.5024
T0023	C054	53.187	0.5807
T0023	C055	64.492	0.4767
T0023	C056	51.793	0.6926
T0023	C057	46.025	0.9366
T0023	C058	73.290	0.6581
T0023,T0024	C006	61.841	0.1457
T0023,T0024	C018	55.581	0.1485
T0023,T0024	C042	45.747	0.2135
T0023,T0024	C045	58.886	0.5515
T0024	C001	86.336	0.5682
T0024	C002	64.457	0.1949
T0024	C003	60.976	0.0800
T0024	C004	49.000	0.0553
T0024	C005	49.441	0.4708
T0024	C006	95.851	0.2860
T0024	C012	98.373	0.5355
T0024	C015	65.786	0.9274
T0024	C017	45.776	0.6918
T0024	C020	61.423	0.5456
T0024	C024	75.894	0.8545
T0024	C028	41.676	0.7274
T0024	C030	86.149	0.7328
T0024	C034	59.099	0.5072
T0024	C035	98.211	0.5911
T0024	C038	65.576	0.2214
T0024	C039	32.853	0.4040
T0024	C041	93.680	0.6897
T0024	C043	65.512	0.4796
T0024	C046	42.284	0.2685
T0024	C047	97.180	0.7014
T0024	C048	78.795	0.2240
T0024	C052	46.245	0.3701
T0024	C056	67.178	0.4955
T0024	C059	71.866	0.4013
T0024,T0025	C013	76.361	0.3862
T0024,T0025	C022	44.299	0.3645
T0024,T0025	C049	57.945	0.5167
T0024,T0025	C052	69.280	0.2996
T0024,T0025,T0026	C001	73.749	0.6223
T0024,T0025,T0026	C010	100.000	0.6004
T0024,T0025,T0026	C049	90.840	0.3288
T0024,T0025,T0026	C052	100.000	0.4467
T0024,T0025,T0026	C058	80.145	0.4084
T0025	C002	64.011	0.4663
T0025	C003	54.652	0.1179
T0025	C005	87.777	0.3371
T0025	C006	39.852	0.7211
T0025	C007	39.270	0.1802
T0025	C008	54.016	0.3263
T0025	C009	64.329	0.0958
T0025	C011	92.105	0.8611
T0025	C015	77.441	0.5471
T0025	C019	58.330	0.1195
T0025	C022	91.143	0.4243
T0025	C024	31.235	0.3150
T0025	C025	58.353	0.1735
T0025	C027	80.600	0.6033
T0025	C029	62.629	0.5146
T0025	C030	54.562	0.5792
T0025	C035	44.286	0.5940
T0025	C037	47.347	0.1734
T0025	C038	45.735	0.3564
T0025	C045	53.131	0.3764
T0025	C047	47.299	0.3638
T0025	C050	60.222	0.2173
T0025,T0026	C002	74.149	0.7482
T0025,T0026	C005	47.163	0.4473
T0025,T0026	C020	56.418	0.6872
T0025,T0026	C023	54.517	0.4520
T0025,T0026	C026	52.804	0.7430
T0025,T0026	C056	59.534	0.2498
T0025,T0026	C059	61.905	0.8143
T0026	C000	62.121	0.6209
T0026	C005	63.952	0.4280
T0026	C007	49.310	0.5455
T0026	C011	66.439	0.2559
T0026	C012	68.528	0.6408
T0026	C013	63.811	0.4146
T0026	C016	39.136	0.8286
T0026	C017	68.234	0.1175
T0026	C018	56.516	0.2820
T0026	C020	58.584	0.9264
T0026	C021	47.472	0.3622
T0026	C030	49.523	0.4669
T0026	C031	50.756	0.5459
T0026	C036	60.367	0.4152
T0026	C038	48.634	0.3731
T0026	C039	69.174	0.1317
T0026	C040	67.848	0.8092
T0026	C043	46.545	0.6080
T0026	C044	31.457	0.3499
T0026	C050	57.411	0.0945
T0026	C053	52.502	0.8003
T0026	C054	52.596	0.7585
T0026	C057	70.698	0.8681
T0026	C059	64.844	0.8850
T0026,T0027	C003	63.829	0.8499
T0026,T0027	C006	50.432	0.1776
T0026,T0027	C009	50.296	0.6625
T0026,T0027	C012	62.292	0.5030
T0026,T0027	C015	68.136	0.5457
T0026,T0027	C018	52.184	0.9227
T0026,T0027	C024	65.634	0.5740
T0026,T0027	C027	73.143	0.1614
T0027	C002	52.552	0.1622
T0027	C003	55.093	0.4140
T0027	C004	49.127	0.3733
T0027	C007	70.534	0.1839
T0027	C010	49.932	0.2050
T0027	C013	64.254	0.6037
T0027	C014	59.075	0.9209
T0027	C015	19.713	0.7304
T0027	C016	52.865	0.6900
T0027	C017	66.476	0.4364
T0027	C018	67.762	0.4744
T0027	C020	62.283	0.5235
T0027	C025	63.725	0.7354
T0027	C026	54.938	0.5341
T0027	C028	56.191	0.5960
T0027	C029	50.959	0.5567
T0027	C030	74.526	0.4401
T0027	C038	52.331	0.2476
T0027	C043	36.855	0.5392
T0027	C044	58.760	0.6353
T0027	C045	58.385	0.8378
T0027	C046	70.591	0.5072
T0027	C047	63.365	0.8736
T0027,T0028	C010	55.275	0.1343
