task_id_list	courier_id	total_score	willingness
T0006,T0007	C011	36.982	0.2515
T0006,T0007	C014	38.519	0.3805
T0006,T0007,T0008	C011	70.035	0.6527
T0006,T0007,T0008	C014	76.588	0.6588
T0007	C000	96.066	0.7475
T0007	C001	59.282	0.6361
T0007	C003	54.063	0.7240
T0007	C004	30.856	0.4197
T0007	C005	47.988	0.4611
T0007	C006	94.595	0.1873
T0007	C007	58.532	0.8017
T0007	C009	59.330	0.4894
T0007	C010	36.001	0.1737
T0007	C013	55.631	0.7669
T0007	C015	62.921	0.1358
T0007,T0008	C000	45.348	0.6804
T0007,T0008	C003	52.649	0.6529
T0007,T0008	C006	45.513	0.6572
T0007,T0008	C012	48.684	0.5820
T0007,T0008	C015	42.956	0.7506
T0008	C000	45.947	0.6486
T0008	C001	61.929	0.7818
T0008	C003	69.909	0.6527
T0008	C007	44.323	0.7419
T0008	C008	42.968	0.3620
T0008	C009	80.109	0.3818
T0008	C010	79.870	0.5772
T0008	C011	83.535	0.7030
T0008	C012	58.476	0.7250
T0008	C015	64.504	0.5999
T0008	C016	82.787	0.4041
T0008,T0009	C007	36.646	0.6916
T0008,T0009	C010	35.788	0.6193
T0008,T0009	C013	40.622	0.6272
T0009	C002	42.152	0.2855
T0009	C004	73.191	0.8029
T0009	C005	76.726	0.7931
T0009	C008	50.585	0.6184
T0009	C011	85.842	0.7119
T0009	C013	52.154	0.7169
T0009	C014	42.596	0.6713
T0009	C015	38.625	0.2280
T0009	C016	61.746	0.2078
T0009	C017	68.403	0.5656
T0009,T0010	C014	40.676	0.5248
T0009,T0010	C017	46.336	0.8648
T0009,T0010,T0011	C008	65.914	0.3280
T0009,T0010,T0011	C014	50.978	0.2663
T0009,T0010,T0011	C017	61.442	0.4851
T0010	C001	61.006	0.2625
T0010	C002	55.546	0.4090
T0010	C003	51.532	0.4867
T0010	C004	32.900	0.1057
T0010	C005	57.192	0.6441
T0010	C009	49.632	0.5177
T0010	C012	62.920	0.6494
T0010	C015	38.611	0.4792
T0010	C016	45.821	0.0979
T0010	C017	60.982	0.6283
T0010,T0011	C003	50.419	0.7611
T0010,T0011	C006	48.173	0.3680
T0010,T0011	C015	48.689	0.6689
T0011	C001	63.048	0.4521
T0011	C006	87.014	0.4152
T0011	C007	65.360	0.5822
T0011	C008	52.153	0.5759
T0011	C009	54.381	0.5334
T0011	C010	34.754	0.4857
T0011	C012	76.291	0.7088
T0011	C014	58.635	0.5327
T0011,T0012	C001	32.505	0.6868
T0011,T0012	C004	41.294	0.3888
T0011,T0012	C007	38.442	0.8622
T0011,T0012	C010	55.828	0.3728
T0011,T0012	C013	43.024	0.4544
T0011,T0012	C016	46.119	0.2044
T0012	C000	20.387	0.2517
T0012	C001	62.154	0.7420
T0012	C002	72.951	0.3278
T0012	C005	87.541	0.7912
T0012	C007	64.265	0.6086
T0012	C008	54.792	0.7699
T0012	C011	88.266	0.5889
T0012	C012	31.926	0.3994
T0012	C013	49.806	0.4470
T0012	C015	71.014	0.3188
T0012	C017	88.144	0.5396
T0012,T0013	C002	31.833	0.3347
T0012,T0013	C011	42.613	0.5646
T0012,T0013	C017	55.059	0.7172
T0012,T0013,T0014	C002	66.076	0.3371
T0012,T0013,T0014	C005	52.209	0.5822
T0012,T0013,T0014	C011	53.682	0.4703
T0012,T0013,T0014	C014	71.555	0.6186
T0012,T0013,T0014	C017	61.585	0.4883
T0013	C000	48.638	0.5658
T0013	C001	42.450	0.8041
T0013	C004	61.373	0.7288
T0013	C009	48.564	0.1888
T0013	C010	68.773	0.7541
T0013	C011	88.817	0.4260
T0013	C014	44.702	0.3861
T0013	C015	50.146	0.5223
T0013	C016	57.138	0.4381
T0013	C017	72.360	0.4291
T0013,T0014	C006	54.121	0.8595
T0013,T0014	C009	37.154	0.8512
T0013,T0014	C015	45.685	0.8161
T0014	C000	73.771	0.7892
T0014	C001	54.770	0.3617
T0014	C002	29.180	0.8017
T0014	C003	46.181	0.5769
T0014	C004	49.651	0.5332
T0014	C005	52.511	0.7565
T0014	C006	61.015	0.1600
T0014	C007	65.688	0.2675
T0014	C009	41.922	0.7925
T0014	C010	66.188	0.5869
T0014	C012	73.241	0.5185
T0014	C013	66.761	0.4688
T0014	C014	44.357	0.7783
T0014	C016	64.397	0.4570
T0014,T0015	C004	37.673	0.2438
T0014,T0015	C010	40.769	0.3171
T0014,T0015	C013	31.056	0.5992
T0014,T0015	C016	39.669	0.5954
T0015	C005	63.727	0.1714
T0015	C008	70.286	0.2545
T0015	C009	46.805	0.6049
T0015	C010	50.469	0.5873
T0015	C011	64.962	0.5714
T0015	C014	73.112	0.1176
T0015	C015	35.454	0.5167
T0015	C017	59.077	0.3490
T0015,T0016	C002	55.214	0.5328
T0015,T0016	C005	32.632	0.5740
T0015,T0016	C008	37.233	0.3253
T0015,T0016,T0017	C002	62.699	0.9109
T0015,T0016,T0017	C005	64.113	0.6666
T0015,T0016,T0017	C008	71.331	0.7181
T0015,T0016,T0017	C014	52.751	0.3705
T0015,T0016,T0017	C017	76.610	0.6959
T0016	C003	55.364	0.6554
T0016	C004	52.351	0.5241
T0016	C007	61.918	0.7427
T0016	C008	82.614	0.3377
T0016	C013	79.851	0.7621
T0016	C014	64.308	0.6649
T0016	C015	61.356	0.6421
T0016	C016	52.154	0.2591
T0016,T0017	C009	46.217	0.5251
T0016,T0017	C012	36.013	0.4143
T0017	C000	50.311	0.5152
T0017	C001	52.730	0.4317
T0017	C002	40.183	0.2086
T0017	C003	59.088	0.5483
T0017	C005	52.331	0.3264
T0017	C011	73.050	0.3221
T0017	C017	75.380	0.5840
T0017,T0018	C001	35.080	0.3075
T0017,T0018	C016	48.650	0.2756
T0018	C003	27.133	0.4946
T0018	C005	74.634	0.4178
T0018	C006	53.754	0.7189
T0018	C007	57.619	0.7335
T0018	C011	58.346	0.1063
T0018	C012	58.994	0.7284
T0018	C013	57.081	0.1510
T0018	C016	68.215	0.0829
T0018	C017	69.829	0.3897
T0018,T0019	C002	35.734	0.7567
T0018,T0019	C005	30.810	0.3363
T0018,T0019	C008	55.037	0.4227
T0018,T0019	C014	38.341	0.3471
T0018,T0019,T0020	C002	63.352	0.2142
T0018,T0019,T0020	C005	59.054	0.2535
T0018,T0019,T0020	C008	72.012	0.2248
T0018,T0019,T0020	C011	73.912	0.5132
T0018,T0019,T0020	C014	61.213	0.7815
T0018,T0019,T0020	C017	75.872	0.7884
T0019	C002	53.637	0.6708
T0019	C004	24.240	0.2360
T0019	C005	47.102	0.7727
T0019	C007	43.863	0.3475
T0019	C009	60.585	0.5378
T0019	C010	26.576	0.8103
T0019	C011	57.162	0.4387
T0019	C012	67.788	0.1341
T0019	C017	56.350	0.6950
T0019,T0020	C006	43.273	0.6721
T0019,T0020	C012	42.905	0.2906
T0019,T0020	C015	47.866	0.6594
T0020	C001	94.063	0.2722
T0020	C002	65.209	0.3581
T0020	C004	55.151	0.7305
T0020	C006	78.321	0.5463
T0020	C007	69.146	0.7201
T0020	C010	47.726	0.7821
T0020	C011	30.746	0.3551
T0020	C015	65.766	0.5470
T0020	C016	42.625	0.6855
T0020	C017	23.373	0.3431
T0020,T0021	C001	47.600	0.2229
T0020,T0021	C004	46.996	0.4063
T0020,T0021	C007	32.699	0.4578
T0020,T0021	C016	31.845	0.3157
T0021	C000	52.751	0.2161
T0021	C002	50.723	0.6891
T0021	C003	52.942	0.7642
T0021	C004	71.030	0.5337
T0021	C006	32.470	0.7952
T0021	C007	50.764	0.3173
T0021	C008	67.895	0.2816
T0021	C009	58.747	0.3350
T0021	C012	37.413	0.3076
T0021,T0022	C002	50.878	0.6647
T0021,T0022	C005	37.391	0.2418
T0021,T0022	C008	45.583	0.3073
T0021,T0022	C011	45.310	0.5972
T0021,T0022,T0023	C005	58.687	0.9039
T0021,T0022,T0023	C008	67.976	0.9004
T0021,T0022,T0023	C011	64.410	0.7160
T0021,T0022,T0023	C014	57.975	0.3894
T0022	C001	48.161	0.6202
T0022	C002	42.189	0.7422
T0022	C003	58.901	0.6746
T0022	C006	68.785	0.1988
T0022	C007	41.718	0.7300
T0022	C008	37.918	0.6838
T0022	C009	63.721	0.2551
T0022	C010	51.636	0.6419
T0022	C012	60.392	0.1504
T0022	C017	69.457	0.4101
T0022,T0023	C000	46.008	0.5284
T0022,T0023	C003	45.538	0.8858
T0022,T0023	C006	35.043	0.2141
T0022,T0023	C012	55.570	0.5704
T0022,T0023	C015	47.485	0.8340
T0023	C000	68.882	0.0963
T0023	C001	63.825	0.7713
T0023	C012	80.903	0.7500
T0023	C013	62.067	0.2695
T0023	C014	32.607	0.2344
T0023,T0024	C004	51.736	0.2859
T0023,T0024	C007	50.420	0.7523
T0023,T0024	C013	42.518	0.5955
T0024	C000	72.384	0.1557
T0024	C001	90.322	0.5308
T0024	C002	73.110	0.5813
T0024	C003	59.253	0.5322
T0024	C004	51.531	0.7478
T0024	C005	35.835	0.4174
T0024	C006	74.897	0.2197
T0024	C007	67.840	0.6541
T0024	C010	56.267	0.2412
T0024	C014	76.745	0.2594
T0024	C017	41.098	0.5157
T0024,T0025	C005	54.860	0.7512
T0024,T0025	C011	42.338	0.6792
T0024,T0025	C014	54.542	0.5192
T0024,T0025,T0026	C002	64.083	0.4869
T0024,T0025,T0026	C005	76.225	0.7657
T0024,T0025,T0026	C008	73.216	0.8184
T0024,T0025,T0026	C011	56.097	0.4001
T0024,T0025,T0026	C014	58.945	0.1907
T0025	C003	66.457	0.7372
T0025	C004	53.929	0.1926
T0025	C005	90.051	0.2474
T0025	C006	38.659	0.7327
T0025	C009	75.989	0.6500
T0025	C010	61.042	0.7509
T0025	C013	37.610	0.5139
T0025	C015	56.876	0.8018
T0025	C017	93.220	0.5938
T0025,T0026	C000	38.526	0.5006
T0025,T0026	C003	35.186	0.4431
T0025,T0026	C009	44.208	0.5252
T0025,T0026	C015	42.313	0.9169
T0026	C000	66.270	0.6343
T0026	C001	53.601	0.6499
T0026	C004	59.991	0.4160
T0026	C009	64.525	0.5510
T0026	C010	53.326	0.7647
T0026	C011	47.346	0.0914
T0026	C012	53.581	0.8093
T0026	C015	46.573	0.5152
T0026,T0027	C007	44.872	0.7947
T0026,T0027	C010	55.949	0.9008
T0026,T0027	C013	49.992	0.4316
T0027	C001	73.722	0.6745
T0027	C002	55.981	0.4318
T0027	C004	41.418	0.7563
T0027	C011	54.716	0.3202
T0027	C013	65.285	0.8144
T0027	C014	61.238	0.6728
T0027	C015	26.142	0.7399
T0027	C016	51.301	0.2822
T0027,T0028	C002	47.372	0.9003
T0027,T0028	C005	55.078	0.6755
T0027,T0028	C008	46.028	0.8385
T0027,T0028	C011	44.002	0.6732
T0027,T0028	C014	42.123	0.5878
T0027,T0028	C017	37.885	0.8529
T0027,T0028,T0029	C008	59.560	0.3711
T0027,T0028,T0029	C014	76.417	0.3222
T0027,T0028,T0029	C017	74.161	0.7253
T0028	C001	62.296	0.1441
T0028	C002	69.007	0.3683
T0028	C003	67.797	0.4510
T0028	C007	75.156	0.1950
T0028	C011	44.881	0.4636
T0028	C013	64.889	0.6586
T0028,T0029	C003	39.561	0.7151
T0028,T0029	C006	30.653	0.7080
T0028,T0029	C015	43.451	0.8017
T0029	C001	46.263	0.1035
T0029	C002	51.310	0.3678
T0029	C003	68.872	0.3745
T0029	C005	68.386	0.4484
T0029	C006	48.588	0.5440
T0029	C007	60.358	0.7332
T0029	C008	57.811	0.6313
T0029	C010	69.573	0.5046
