task_id_list	courier_id	total_score	willingness
T0003,T0004	C022	46.587	0.8080
T0003,T0004	C025	42.515	0.5775
T0003,T0004	C031	52.148	0.3761
T0003,T0004	C037	50.563	0.4837
T0003,T0004	C049	55.953	0.3214
T0003,T0004,T0005	C022	69.252	0.1741
T0003,T0004,T0005	C025	64.004	0.1271
T0003,T0004,T0005	C028	73.692	0.6842
T0003,T0004,T0005	C034	51.952	0.1768
T0003,T0004,T0005	C043	58.009	0.1261
T0003,T0004,T0005	C049	69.556	0.7422
T0004	C006	36.226	0.6810
T0004	C014	57.240	0.7100
T0004	C016	70.952	0.3772
T0004	C017	91.247	0.4470
T0004	C021	70.371	0.2401
T0004	C022	86.048	0.7476
T0004	C023	95.475	0.4508
T0004	C024	48.999	0.8157
T0004	C026	54.722	0.1944
T0004	C028	91.108	0.4474
T0004	C033	85.064	0.8124
T0004	C036	40.506	0.4891
T0004	C046	97.684	0.6436
T0004	C048	61.161	0.3194
T0004,T0005	C000	39.421	0.0854
T0004,T0005	C003	40.459	0.3848
T0004,T0005	C006	54.202	0.7298
T0004,T0005	C015	39.006	0.6969
T0004,T0005	C029	35.874	0.4261
T0004,T0005	C032	48.222	0.5836
T0004,T0005	C044	55.080	0.7881
T0005	C000	60.163	0.2758
T0005	C002	33.049	0.1147
T0005	C003	45.576	0.0983
T0005	C005	60.818	0.1188
T0005	C010	67.991	0.2392
T0005	C011	72.043	0.6908
T0005	C015	39.628	0.6099
T0005	C018	60.190	0.7259
T0005	C021	56.212	0.4579
T0005	C023	71.020	0.4695
T0005	C024	34.084	0.5802
T0005	C026	43.805	0.6411
T0005	C027	47.187	0.4949
T0005	C028	52.373	0.6342
T0005	C030	55.616	0.3332
T0005	C032	42.869	0.5653
T0005	C037	48.990	0.0953
T0005	C043	38.913	0.6614
T0005	C048	28.187	0.4757
T0005,T0006	C010	32.324	0.4855
T0005,T0006	C016	45.993	0.1231
T0005,T0006	C036	42.317	0.4114
T0005,T0006	C039	31.661	0.6761
T0005,T0006	C048	41.761	0.7927
T0006	C005	50.489	0.2077
T0006	C006	56.924	0.2956
T0006	C009	38.887	0.4860
T0006	C015	27.120	0.2734
T0006	C017	56.963	0.3904
T0006	C018	65.090	0.6681
T0006	C028	45.942	0.6113
T0006	C031	43.611	0.7189
T0006	C032	31.814	0.1158
T0006	C033	37.982	0.1375
T0006	C034	50.385	0.7244
T0006	C040	64.372	0.1434
T0006	C045	38.546	0.3362
T0006	C046	45.824	0.0902
T0006	C049	50.183	0.6497
T0006,T0007	C014	32.926	0.7894
T0006,T0007	C020	52.408	0.5765
T0006,T0007	C029	46.696	0.6208
T0006,T0007	C043	41.167	0.3408
T0006,T0007	C046	30.115	0.6797
T0006,T0007,T0008	C005	75.953	0.5790
T0006,T0007,T0008	C011	75.758	0.5961
T0006,T0007,T0008	C014	74.267	0.7209
T0006,T0007,T0008	C043	74.936	0.3075
T0006,T0007,T0008	C046	54.686	0.5312
T0007	C000	89.965	0.2261
T0007	C001	64.806	0.8009
T0007	C002	69.349	0.5263
T0007	C003	67.558	0.5097
T0007	C005	47.268	0.2243
T0007	C007	84.374	0.6725
T0007	C010	37.433	0.3966
T0007	C012	86.379	0.6325
T0007	C016	52.267	0.4764
T0007	C024	79.414	0.7170
T0007	C025	75.209	0.5944
T0007	C032	49.433	0.7868
T0007	C035	88.030	0.1519
T0007	C036	63.938	0.4701
T0007	C037	57.082	0.7937
T0007	C038	42.996	0.4290
T0007	C040	53.460	0.1158
T0007	C043	50.750	0.4161
T0007,T0008	C000	54.231	0.2369
T0007,T0008	C003	44.144	0.2196
T0007,T0008	C009	42.709	0.0919
T0007,T0008	C015	49.299	0.6882
T0007,T0008	C018	48.160	0.6253
T0007,T0008	C024	54.456	0.4126
T0007,T0008	C027	50.993	0.8154
T0008	C000	56.917	0.1257
T0008	C002	48.424	0.2750
T0008	C008	50.946	0.4607
T0008	C010	87.677	0.5681
T0008	C011	92.472	0.4504
T0008	C014	69.720	0.5444
T0008	C015	78.901	0.5817
T0008	C020	76.143	0.4674
T0008	C028	82.143	0.1147
T0008	C030	56.348	0.6088
T0008	C038	69.485	0.6045
T0008	C041	57.694	0.6343
T0008	C042	58.010	0.3101
T0008	C043	52.229	0.7167
T0008	C045	80.893	0.6475
T0008	C046	97.325	0.1256
T0008	C047	50.588	0.6759
T0008	C048	56.204	0.4358
T0008	C049	71.098	0.7829
T0008,T0009	C007	38.057	0.4178
T0008,T0009	C010	34.421	0.3491
T0008,T0009	C022	51.572	0.4949
T0008,T0009	C025	47.576	0.1652
T0008,T0009	C034	50.373	0.5089
T0008,T0009	C037	48.368	0.2187
T0008,T0009	C040	48.644	0.4630
T0009	C005	72.644	0.3836
T0009	C007	47.181	0.4024
T0009	C008	34.941	0.7914
T0009	C010	53.812	0.1674
T0009	C015	63.162	0.2621
T0009	C017	80.135	0.6746
T0009	C018	36.030	0.5055
T0009	C020	42.579	0.1704
T0009	C024	41.309	0.6394
T0009	C025	39.108	0.7712
T0009	C026	46.406	0.5679
T0009	C027	62.311	0.4350
T0009	C028	67.397	0.6063
T0009	C035	47.615	0.3993
T0009	C039	72.085	0.4035
T0009	C042	46.188	0.5230
T0009	C043	52.348	0.6195
T0009	C046	69.106	0.6497
T0009	C047	45.213	0.4197
T0009	C048	33.256	0.8192
T0009	C049	34.810	0.3879
T0009,T0010	C000	38.563	0.0831
T0009,T0010	C014	55.253	0.4211
T0009,T0010	C017	42.336	0.4894
T0009,T0010	C026	30.848	0.4100
T0009,T0010	C029	38.200	0.4622
T0009,T0010	C041	37.590	0.2882
T0009,T0010	C044	48.166	0.4466
T0009,T0010,T0011	C014	64.537	0.1362
T0009,T0010,T0011	C017	54.905	0.4982
T0009,T0010,T0011	C020	60.825	0.1879
T0009,T0010,T0011	C026	70.201	0.7391
T0009,T0010,T0011	C035	71.897	0.4093
T0009,T0010,T0011	C041	56.080	0.2906
T0010	C000	71.426	0.2811
T0010	C001	54.348	0.0800
T0010	C002	45.381	0.2400
T0010	C003	29.139	0.2343
T0010	C009	28.738	0.2758
T0010	C012	51.127	0.7582
T0010	C013	51.628	0.7001
T0010	C019	38.615	0.1582
T0010	C022	53.438	0.1734
T0010	C024	56.688	0.7950
T0010	C026	32.385	0.3106
T0010	C028	57.772	0.3801
T0010	C030	48.381	0.2385
T0010	C031	35.310	0.5249
T0010	C033	35.274	0.2768
T0010	C035	70.549	0.4013
T0010,T0011	C001	41.713	0.3050
T0010,T0011	C004	52.746	0.6634
T0010,T0011	C007	52.303	0.3530
T0010,T0011	C021	32.974	0.3228
T0010,T0011	C024	50.505	0.3826
T0011	C000	89.637	0.2655
T0011	C006	77.389	0.1705
T0011	C007	77.927	0.2082
T0011	C008	52.627	0.6115
T0011	C011	40.695	0.6363
T0011	C013	60.534	0.3609
T0011	C024	73.655	0.1097
T0011	C027	44.233	0.2370
T0011	C036	74.515	0.4476
T0011	C040	43.265	0.5318
T0011	C041	80.300	0.3852
T0011	C043	50.388	0.1424
T0011	C046	52.479	0.4603
T0011	C049	55.595	0.8109
T0011,T0012	C014	30.478	0.5638
T0011,T0012	C028	43.303	0.1443
T0011,T0012	C031	36.935	0.6268
T0011,T0012	C043	51.146	0.6353
T0011,T0012	C046	48.574	0.3764
T0012	C000	38.226	0.0978
T0012	C001	59.563	0.3685
T0012	C003	68.392	0.3387
T0012	C006	33.830	0.7198
T0012	C011	87.762	0.8025
T0012	C012	44.245	0.5640
T0012	C013	61.701	0.4115
T0012	C014	56.837	0.2577
T0012	C017	79.409	0.5703
T0012	C019	56.084	0.5104
T0012	C020	76.038	0.3585
T0012	C025	68.586	0.3188
T0012	C033	67.906	0.4988
T0012	C037	64.160	0.1462
T0012	C038	58.935	0.7094
T0012	C041	34.460	0.0897
T0012	C047	54.676	0.7769
T0012	C048	59.860	0.3171
T0012,T0013	C006	36.198	0.1037
T0012,T0013	C009	43.377	0.7004
T0012,T0013	C015	39.278	0.5103
T0012,T0013	C018	40.130	0.6621
T0012,T0013	C021	42.229	0.2748
T0012,T0013	C035	32.032	0.2470
T0012,T0013	C038	46.546	0.2036
T0012,T0013	C044	51.117	0.7234
T0012,T0013	C047	49.242	0.3128
T0012,T0013,T0014	C009	51.187	0.1999
T0012,T0013,T0014	C035	72.345	0.6853
T0012,T0013,T0014	C038	74.036	0.6205
T0012,T0013,T0014	C041	61.825	0.5480
T0013	C002	30.855	0.5343
T0013	C003	53.050	0.7438
T0013	C004	63.864	0.2503
T0013	C006	52.485	0.2438
T0013	C009	50.788	0.3677
T0013	C010	52.263	0.5838
T0013	C011	62.163	0.1932
T0013	C014	37.470	0.6210
T0013	C016	54.113	0.2948
T0013	C017	70.708	0.7040
T0013	C018	32.232	0.2328
T0013	C021	49.131	0.8162
T0013	C022	63.627	0.3619
T0013	C024	40.173	0.7524
T0013	C025	38.476	0.1321
T0013	C028	70.413	0.1299
T0013	C031	52.133	0.3202
T0013	C035	50.720	0.2151
T0013	C037	32.122	0.5685
T0013	C039	61.592	0.3007
T0013,T0014	C013	41.258	0.5978
T0013,T0014	C019	49.279	0.4557
T0013,T0014	C025	38.996	0.7372
T0013,T0014	C028	47.960	0.5342
T0013,T0014	C042	43.893	0.3566
T0013,T0014	C045	52.774	0.5335
T0014	C002	36.730	0.1394
T0014	C004	45.414	0.6948
T0014	C006	55.790	0.4796
T0014	C008	54.428	0.7956
T0014	C009	50.273	0.6638
T0014	C012	53.787	0.2171
T0014	C013	44.606	0.6264
T0014	C014	50.598	0.0858
T0014	C021	39.216	0.1484
T0014	C022	51.432	0.4358
T0014	C023	69.117	0.6573
T0014	C024	63.690	0.7278
T0014	C030	47.961	0.5082
T0014	C032	39.580	0.6485
T0014	C035	50.553	0.6862
T0014	C037	42.498	0.2865
T0014	C038	29.457	0.4321
T0014	C042	57.725	0.2569
T0014	C043	49.706	0.4566
T0014	C045	52.235	0.2764
T0014	C049	48.769	0.2461
T0014,T0015	C002	35.733	0.4512
T0014,T0015	C011	30.799	0.3155
T0014,T0015	C014	39.807	0.5554
T0014,T0015	C026	51.562	0.6378
T0014,T0015	C049	35.090	0.6042
T0015	C000	76.089	0.2444
T0015	C002	51.767	0.1270
T0015	C003	46.321	0.4071
T0015	C009	42.820	0.7694
T0015	C011	63.106	0.4872
T0015	C014	58.685	0.7974
T0015	C016	48.161	0.3308
T0015	C019	68.371	0.5049
T0015	C020	57.448	0.1666
T0015	C023	56.698	0.6037
T0015	C024	72.586	0.5744
T0015	C026	50.603	0.0958
T0015	C027	47.280	0.3143
T0015	C028	52.687	0.7063
T0015	C031	64.040	0.5104
T0015	C032	59.532	0.0879
T0015	C033	57.571	0.0999
T0015	C034	38.188	0.3978
T0015	C035	86.159	0.4743
T0015	C036	74.401	0.3995
T0015	C037	54.695	0.3501
T0015	C044	56.692	0.6688
T0015	C049	56.243	0.1071
T0015,T0016	C006	32.575	0.3470
T0015,T0016	C009	43.569	0.3970
T0015,T0016	C015	47.247	0.5899
T0015,T0016	C021	55.553	0.4136
T0015,T0016	C027	45.202	0.4466
T0015,T0016	C030	45.535	0.3795
T0015,T0016	C036	51.131	0.3033
T0015,T0016,T0017	C006	72.886	0.4790
T0015,T0016,T0017	C009	75.063	0.1599
T0015,T0016,T0017	C012	73.367	0.1975
T0015,T0016,T0017	C018	69.099	0.7716
T0015,T0016,T0017	C024	70.640	0.5666
T0016	C004	65.956	0.7646
T0016	C007	75.088	0.6339
T0016	C011	48.551	0.6166
T0016	C014	75.747	0.7637
T0016	C016	58.488	0.4136
T0016	C017	39.301	0.1327
T0016	C018	82.860	0.5838
T0016	C022	59.423	0.1230
T0016	C025	75.493	0.2950
T0016	C027	52.417	0.1157
T0016	C028	38.759	0.1748
T0016	C029	92.721	0.0805
T0016	C031	79.472	0.6994
T0016	C032	75.474	0.2084
T0016	C033	48.414	0.4364
T0016	C038	54.942	0.6586
T0016	C040	43.038	0.1652
T0016	C043	63.375	0.1877
T0016	C044	51.446	0.7174
T0016	C047	97.530	0.2435
T0016	C049	59.349	0.7966
T0016,T0017	C013	50.107	0.3859
T0016,T0017	C016	53.461	0.8123
T0016,T0017	C019	45.573	0.5443
T0016,T0017	C028	41.290	0.7673
T0016,T0017	C034	42.092	0.7308
T0016,T0017	C049	38.732	0.3266
T0017	C001	26.747	0.4257
T0017	C010	61.488	0.3289
T0017	C013	50.404	0.5611
T0017	C021	69.767	0.2106
T0017	C023	77.431	0.7535
T0017	C024	38.654	0.6187
T0017	C025	42.798	0.2142
T0017	C026	48.271	0.7756
T0017	C027	56.717	0.2447
T0017	C028	73.706	0.1184
T0017	C030	49.267	0.1873
T0017	C036	33.070	0.3706
T0017	C037	37.115	0.5128
T0017	C038	66.511	0.6633
T0017	C046	73.481	0.5659
T0017	C049	40.428	0.6395
T0017,T0018	C006	44.837	0.2100
T0017,T0018	C020	31.891	0.7499
T0017,T0018	C023	39.828	0.4509
T0017,T0018	C032	45.888	0.7101
T0017,T0018	C044	30.683	0.8171
T0018	C003	43.811	0.4339
T0018	C005	59.372	0.6475
T0018	C007	55.196	0.2975
T0018	C011	71.149	0.4372
T0018	C016	43.812	0.4335
T0018	C020	48.741	0.2952
T0018	C021	48.796	0.7635
T0018	C031	32.056	0.3487
T0018	C038	38.867	0.4423
T0018	C041	60.673	0.5375
T0018	C042	45.160	0.2256
T0018	C043	44.932	0.6385
T0018	C045	55.070	0.5219
T0018	C047	61.055	0.1313
T0018,T0019	C004	40.386	0.5778
T0018,T0019	C007	40.567	0.4688
T0018,T0019	C010	52.933	0.6675
T0018,T0019	C027	47.186	0.6118
T0018,T0019	C030	45.629	0.1057
T0018,T0019,T0020	C004	75.566	0.4158
T0018,T0019,T0020	C027	67.230	0.8111
T0018,T0019,T0020	C030	52.847	0.5226
T0018,T0019,T0020	C039	62.016	0.5682
T0018,T0019,T0020	C042	76.558	0.8138
T0019	C004	53.470	0.4400
T0019	C006	77.347	0.4274
T0019	C008	51.761	0.5444
T0019	C012	75.708	0.2631
T0019	C015	38.377	0.5276
T0019	C016	35.475	0.6629
T0019	C024	73.613	0.6573
T0019	C027	48.894	0.7203
T0019	C029	80.743	0.8060
T0019	C030	67.983	0.3365
T0019	C034	45.303	0.2126
T0019	C037	48.410	0.5663
T0019	C038	62.396	0.6944
T0019	C039	41.160	0.3754
T0019	C040	65.532	0.1927
T0019	C041	82.325	0.6454
T0019	C043	58.056	0.4839
T0019	C045	55.697	0.6799
T0019	C046	49.157	0.1418
T0019	C047	65.020	0.6464
T0019	C048	69.655	0.5965
T0019,T0020	C005	52.762	0.2067
T0019,T0020	C011	32.331	0.5562
T0019,T0020	C034	46.764	0.6514
T0019,T0020	C037	43.950	0.5903
T0019,T0020	C043	37.396	0.3578
T0020	C001	87.516	0.3667
T0020	C002	82.964	0.6246
T0020	C003	62.983	0.7249
T0020	C014	69.271	0.6298
T0020	C015	52.855	0.2165
T0020	C019	76.889	0.1136
T0020	C020	69.950	0.2227
T0020	C021	52.348	0.2571
T0020	C022	44.218	0.2885
T0020	C025	62.515	0.8059
T0020	C026	65.625	0.3924
T0020	C027	54.511	0.1764
T0020	C029	99.869	0.5114
T0020	C038	61.549	0.5631
T0020	C039	44.474	0.8101
T0020	C040	47.143	0.1673
T0020	C046	47.444	0.6320
T0020	C047	81.777	0.4373
T0020,T0021	C006	40.657	0.7629
T0020,T0021	C012	34.492	0.4992
T0020,T0021	C015	38.249	0.6669
T0020,T0021	C041	48.578	0.5459
T0020,T0021	C044	38.786	0.7796
T0021	C001	45.989	0.3429
T0021	C004	65.950	0.5460
T0021	C006	55.303	0.6433
T0021	C007	31.871	0.1453
T0021	C008	39.377	0.7940
T0021	C009	61.877	0.3992
T0021	C016	61.011	0.1089
T0021	C019	40.145	0.4868
T0021	C023	82.856	0.4208
T0021	C024	50.759	0.6600
T0021	C025	52.626	0.1842
T0021	C026	44.338	0.5813
T0021	C029	56.837	0.5211
T0021	C031	51.206	0.8087
T0021	C032	53.056	0.4442
T0021	C034	66.116	0.6883
T0021	C036	47.835	0.1655
T0021	C037	49.653	0.5691
T0021	C048	48.239	0.5738
T0021,T0022	C001	54.277	0.3818
T0021,T0022	C007	52.104	0.1302
T0021,T0022	C010	40.299	0.2283
T0021,T0022	C013	30.357	0.7296
T0021,T0022	C019	48.233	0.6200
T0021,T0022	C022	52.596	0.5746
T0021,T0022	C034	42.804	0.6055
T0021,T0022	C048	44.617	0.1660
T0021,T0022,T0023	C001	71.613	0.7445
T0021,T0022,T0023	C010	62.471	0.2986
T0021,T0022,T0023	C022	73.092	0.6121
T0021,T0022,T0023	C025	69.057	0.3066
T0021,T0022,T0023	C048	64.746	0.7105
T0022	C003	42.792	0.6519
T0022	C004	50.669	0.1425
T0022	C006	45.978	0.2248
T0022	C011	66.051	0.3122
T0022	C012	45.334	0.4247
T0022	C013	43.185	0.4488
T0022	C016	65.704	0.7713
T0022	C018	48.336	0.4303
T0022	C020	48.411	0.7505
T0022	C024	57.459	0.1677
T0022	C025	50.363	0.4381
T0022	C026	37.295	0.1555
T0022	C028	55.814	0.7605
T0022	C036	43.268	0.1899
T0022	C039	45.122	0.0804
T0022	C040	68.210	0.3105
T0022	C042	44.750	0.6503
T0022	C044	54.924	0.0816
T0022	C045	51.149	0.7845
T0022	C047	54.365	0.7745
T0022,T0023	C005	42.718	0.0993
T0022,T0023	C008	42.745	0.3660
T0022,T0023	C011	34.801	0.6982
T0022,T0023	C026	44.044	0.5711
T0022,T0023	C038	54.289	0.2102
T0022,T0023	C041	55.098	0.5562
T0023	C000	82.646	0.2102
T0023	C001	57.403	0.5448
T0023	C002	57.950	0.4900
T0023	C006	75.620	0.7151
T0023	C007	65.350	0.6344
T0023	C008	64.799	0.1648
T0023	C012	72.334	0.6889
T0023	C014	56.410	0.6842
T0023	C016	57.644	0.4480
T0023	C017	64.405	0.8120
T0023	C018	62.854	0.2201
T0023	C020	62.747	0.4296
T0023	C023	47.268	0.5693
T0023	C026	53.969	0.2919
T0023	C029	83.105	0.6791
T0023	C031	48.229	0.1096
T0023	C034	65.495	0.5390
T0023	C038	58.365	0.8027
T0023	C042	70.876	0.2095
T0023	C047	76.207	0.7985
