task_id_list	courier_id	total_score	willingness
T0013,T0014	C004	48.772	0.1355
T0013,T0014	C010	42.889	0.3193
T0013,T0014	C013	31.250	0.1406
T0013,T0014	C016	48.079	0.3059
T0014	C000	59.282	0.3596
T0014	C002	26.408	0.1670
T0014	C003	49.598	0.4190
T0014	C004	46.326	0.4229
T0014	C005	53.247	0.4317
T0014	C010	54.691	0.8359
T0014	C011	43.182	0.1256
T0014	C012	53.211	0.8391
T0014	C013	39.096	0.1337
T0014	C014	38.759	0.2427
T0014	C015	35.790	0.5907
T0014	C017	54.819	0.5758
T0014,T0015	C002	38.227	0.5146
T0014,T0015	C005	45.160	0.1425
T0014,T0015	C008	53.798	0.5753
T0014,T0015	C011	45.986	0.5507
T0014,T0015	C014	47.783	0.5800
T0015	C001	57.215	0.3852
T0015	C002	62.122	0.4017
T0015	C003	32.712	0.4385
T0015	C004	45.574	0.4482
T0015	C006	50.687	0.4528
T0015	C008	46.737	0.6259
T0015	C015	33.728	0.6943
T0015	C016	35.769	0.5724
T0015	C017	39.911	0.8316
T0015,T0016	C000	50.620	0.3282
T0015,T0016	C006	32.478	0.1116
T0015,T0016	C009	34.299	0.3898
T0015,T0016	C012	51.054	0.8419
T0015,T0016	C015	45.135	0.4740
T0015,T0016,T0017	C006	53.915	0.4224
T0015,T0016,T0017	C009	61.964	0.4702
T0015,T0016,T0017	C012	76.042	0.4400
T0016	C000	79.038	0.8149
T0016	C001	69.271	0.6451
T0016	C002	63.010	0.2130
T0016	C003	68.737	0.4359
T0016	C004	31.048	0.4420
T0016	C006	85.369	0.1242
T0016	C007	69.611	0.1762
T0016	C008	71.383	0.7282
T0016	C009	51.063	0.5066
T0016	C010	44.927	0.7824
T0016	C013	66.317	0.3083
T0016	C014	65.975	0.4281
T0016,T0017	C001	55.849	0.3099
T0016,T0017	C010	48.555	0.5167
T0016,T0017	C016	53.551	0.4658
T0017	C000	56.447	0.5375
T0017	C003	64.849	0.7300
T0017	C004	67.202	0.4615
T0017	C007	52.474	0.5837
T0017	C008	34.420	0.2981
T0017	C009	57.938	0.4248
T0017	C012	57.992	0.6218
T0017	C013	30.708	0.5820
T0017,T0018	C002	34.822	0.8325
T0017,T0018	C005	40.922	0.3728
T0017,T0018	C008	41.740	0.7166
T0017,T0018	C017	50.242	0.1331
T0018	C000	58.140	0.1483
T0018	C001	55.033	0.5293
T0018	C004	57.958	0.4375
T0018	C005	51.318	0.3510
T0018	C007	55.227	0.3015
T0018	C012	41.496	0.1364
T0018	C013	55.109	0.2015
T0018	C014	39.151	0.2406
T0018	C016	60.923	0.1798
T0018,T0019	C000	47.646	0.2574
T0018,T0019	C003	32.684	0.2594
T0018,T0019	C012	53.080	0.5451
T0018,T0019	C015	38.357	0.2122
T0018,T0019,T0020	C009	75.316	0.1595
T0018,T0019,T0020	C012	57.306	0.8150
T0018,T0019,T0020	C015	70.237	0.4346
T0019	C000	62.911	0.7972
T0019	C001	53.696	0.5935
T0019	C002	63.013	0.1235
T0019	C008	53.347	0.7890
T0019	C016	34.432	0.7780
T0019	C017	55.675	0.1345
T0019,T0020	C001	35.098	0.4560
T0019,T0020	C004	30.357	0.3617
T0019,T0020	C010	54.098	0.1119
T0020	C001	85.906	0.3580
T0020	C004	60.371	0.8332
T0020	C005	23.914	0.1186
T0020	C006	87.058	0.5551
T0020	C008	52.016	0.6724
T0020	C009	60.221	0.2238
T0020	C010	56.314	0.6019
T0020	C015	57.246	0.8316
T0020	C017	28.080	0.1680
T0020,T0021	C008	49.265	0.7217
T0020,T0021	C011	45.258	0.4316
T0020,T0021	C014	52.327	0.4697
T0020,T0021	C017	35.234	0.6306
T0021	C007	35.359	0.4772
T0021	C008	53.892	0.5217
T0021	C009	39.807	0.4126
T0021	C010	74.757	0.8202
T0021	C011	87.140	0.6359
T0021	C012	22.200	0.4332
T0021	C014	43.112	0.5871
T0021	C015	55.113	0.3332
T0021	C016	64.608	0.6329
T0021	C017	84.912	0.3387
T0021,T0022	C000	34.471	0.7759
T0021,T0022	C003	51.519	0.7933
T0021,T0022	C015	36.009	0.6446
T0021,T0022,T0023	C000	56.960	0.3481
T0021,T0022,T0023	C012	54.996	0.7696
T0021,T0022,T0023	C015	59.372	0.7781
T0022	C002	55.671	0.6777
T0022	C003	56.281	0.5294
T0022	C005	57.623	0.5492
T0022	C006	57.036	0.4932
T0022	C007	33.982	0.6805
T0022	C009	49.948	0.6323
T0022	C011	55.626	0.3222
T0022	C012	47.970	0.3739
T0022	C014	38.859	0.6008
T0022	C015	49.811	0.2468
T0022	C016	54.527	0.4115
T0022,T0023	C001	54.746	0.3964
T0022,T0023	C004	34.540	0.7277
T0022,T0023	C007	34.014	0.7992
T0022,T0023	C010	32.956	0.4085
T0022,T0023	C016	36.342	0.3666
T0023	C000	67.584	0.6461
T0023	C001	56.284	0.6326
T0023	C002	42.756	0.6359
T0023	C003	53.915	0.1441
T0023	C007	74.759	0.3912
T0023	C008	49.395	0.6838
T0023	C009	52.807	0.1922
T0023	C011	36.368	0.2456
T0023	C012	79.469	0.1592
T0023	C016	36.572	0.2178
T0023	C017	37.369	0.2738
T0023,T0024	C011	41.047	0.7733
T0023,T0024	C014	53.486	0.8125
T0023,T0024	C017	42.935	0.7898
T0024	C000	64.027	0.2940
T0024	C001	66.096	0.8244
T0024	C002	64.873	0.3767
T0024	C003	36.282	0.4917
T0024	C004	58.846	0.3822
T0024	C005	34.139	0.3257
T0024	C006	72.982	0.7784
T0024	C007	78.751	0.1856
T0024	C008	75.872	0.4610
T0024	C009	48.202	0.3120
T0024	C010	45.699	0.2423
T0024	C011	51.127	0.1308
T0024	C013	61.378	0.3221
T0024	C015	34.760	0.8405
T0024,T0025	C000	51.063	0.3075
T0024,T0025	C003	48.459	0.1479
T0024,T0025	C012	30.042	0.2192
T0024,T0025,T0026	C000	51.181	0.6018
T0024,T0025,T0026	C003	73.083	0.3999
T0024,T0025,T0026	C015	74.949	0.2386
T0025	C004	54.391	0.1644
T0025	C011	73.776	0.4029
T0025	C012	45.211	0.7715
T0025	C013	36.851	0.5085
T0025	C015	69.138	0.2145
T0025	C017	80.676	0.7659
T0025,T0026	C001	30.369	0.1452
T0025,T0026	C007	45.764	0.8445
T0025,T0026	C010	38.516	0.4720
T0025,T0026	C016	40.566	0.2436
T0026	C000	49.442	0.6821
T0026	C002	16.382	0.7497
T0026	C011	42.671	0.7160
T0026	C012	44.207	0.1645
T0026	C013	59.338	0.7145
T0026	C014	18.897	0.3693
T0026	C016	58.172	0.5078
T0026	C017	64.352	0.1479
T0026,T0027	C005	45.271	0.2239
T0026,T0027	C014	49.972	0.2483
T0026,T0027	C017	34.289	0.6592
T0027	C003	25.500	0.4871
T0027	C004	32.934	0.6421
T0027	C005	41.497	0.4231
T0027	C007	57.639	0.2315
T0027	C010	44.826	0.2290
T0027	C012	57.969	0.6752
T0027	C014	58.088	0.6837
T0027,T0028	C003	45.671	0.7366
T0027,T0028	C006	36.704	0.7696
T0027,T0028	C012	51.848	0.7526
T0027,T0028,T0029	C003	56.215	0.8125
T0027,T0028,T0029	C006	70.632	0.3327
T0027,T0028,T0029	C015	73.324	0.7268
T0028	C001	56.433	0.7223
T0028	C002	53.424	0.3397
T0028	C005	46.741	0.6391
T0028	C006	85.061	0.5381
T0028	C008	69.355	0.6520
T0028	C009	68.027	0.5569
T0028	C010	30.807	0.3534
T0028	C011	46.070	0.4293
T0028,T0029	C001	35.035	0.2463
T0028,T0029	C010	51.040	0.4623
T0028,T0029	C013	34.112	0.2771
T0029	C006	39.145	0.5862
T0029	C009	49.734	0.8269
T0029	C013	38.786	0.4135
T0029	C014	34.521	0.2615
T0029	C015	51.782	0.3041
