task_id_list	courier_id	total_score	willingness
T0003,T0004	C000	52.227	0.4524
T0003,T0004	C006	64.953	0.5211
T0003,T0004	C021	50.721	0.5123
T0003,T0004	C027	67.136	0.4088
T0003,T0004	C036	58.775	0.3652
T0003,T0004	C039	66.659	0.5737
T0003,T0004	C077	67.184	0.6664
T0003,T0004,T0005	C000	76.097	0.2746
T0003,T0004,T0005	C006	74.301	0.7103
T0003,T0004,T0005	C009	75.165	0.5771
T0003,T0004,T0005	C012	76.260	0.2198
T0003,T0004,T0005	C027	77.045	0.4183
T0003,T0004,T0005	C077	86.806	0.1738
T0004	C003	57.644	0.4961
T0004	C007	44.231	0.2504
T0004	C009	66.601	0.5349
T0004	C022	64.908	0.1277
T0004	C024	33.873	0.4036
T0004	C026	51.540	0.3685
T0004	C030	48.462	0.3981
T0004	C035	36.645	0.7921
T0004	C037	61.398	0.1427
T0004	C044	70.393	0.3195
T0004	C046	86.039	0.5420
T0004	C049	45.009	0.3399
T0004	C054	35.751	0.5100
T0004	C062	61.110	0.3025
T0004	C071	45.109	0.4675
T0004	C072	44.930	0.6369
T0004	C075	82.116	0.4697
T0004	C076	42.238	0.7042
T0004	C077	53.253	0.7375
T0004	C078	62.389	0.1639
T0004,T0005	C004	58.765	0.8007
T0004,T0005	C007	52.459	0.4469
T0004,T0005	C016	67.527	0.1080
T0004,T0005	C022	54.662	0.2517
T0004,T0005	C031	49.061	0.2945
T0004,T0005	C043	60.100	0.6109
T0004,T0005	C046	58.295	0.4633
T0005	C001	51.024	0.6676
T0005	C002	44.994	0.4826
T0005	C003	55.141	0.7778
T0005	C006	39.259	0.3210
T0005	C009	59.258	0.7974
T0005	C014	28.888	0.1076
T0005	C018	33.862	0.1578
T0005	C020	54.242	0.1395
T0005	C024	37.713	0.4376
T0005	C025	25.246	0.2129
T0005	C030	36.200	0.1574
T0005	C042	31.141	0.7536
T0005	C049	33.607	0.2877
T0005	C056	55.171	0.5670
T0005	C057	73.328	0.4952
T0005	C060	40.355	0.4921
T0005	C065	52.607	0.1564
T0005	C070	40.224	0.4926
T0005	C071	34.130	0.8015
T0005	C074	49.394	0.4971
T0005	C079	62.167	0.5434
T0005,T0006	C011	54.681	0.3308
T0005,T0006	C014	67.215	0.2476
T0005,T0006	C026	53.507	0.4963
T0005,T0006	C035	56.277	0.3196
T0005,T0006	C041	63.886	0.4901
T0005,T0006	C050	48.429	0.7318
T0006	C000	59.636	0.2671
T0006	C001	43.332	0.7662
T0006	C006	65.367	0.4143
T0006	C007	60.673	0.1151
T0006	C008	53.045	0.5020
T0006	C027	27.108	0.2877
T0006	C033	51.222	0.2746
T0006	C036	62.736	0.6852
T0006	C048	53.780	0.5029
T0006	C051	55.778	0.4002
T0006	C052	52.656	0.5973
T0006	C053	61.793	0.6694
T0006	C055	27.148	0.3775
T0006	C057	50.581	0.6292
T0006	C063	57.111	0.1443
T0006	C066	35.735	0.2231
T0006	C068	51.216	0.6944
T0006	C074	46.686	0.2404
T0006	C075	66.680	0.8122
T0006	C079	50.731	0.7762
T0006,T0007	C018	56.478	0.4348
T0006,T0007	C021	65.469	0.6111
T0006,T0007	C027	53.425	0.3310
T0006,T0007	C042	68.883	0.3007
T0006,T0007,T0008	C018	90.947	0.1403
T0006,T0007,T0008	C021	89.680	0.1728
T0006,T0007,T0008	C033	94.102	0.7257
T0006,T0007,T0008	C036	88.155	0.1082
T0006,T0007,T0008	C039	97.254	0.7659
T0006,T0007,T0008	C042	84.324	0.5981
T0006,T0007,T0008	C045	92.284	0.6919
T0007	C006	61.473	0.5953
T0007	C008	44.180	0.2977
T0007	C009	44.840	0.2115
T0007	C011	34.585	0.3236
T0007	C012	81.159	0.7898
T0007	C013	62.429	0.2755
T0007	C020	50.812	0.5270
T0007	C033	48.630	0.4485
T0007	C034	42.859	0.6107
T0007	C043	42.198	0.3771
T0007	C044	57.293	0.2224
T0007	C048	51.924	0.5047
T0007	C051	41.616	0.3812
T0007	C055	55.613	0.5456
T0007	C056	41.681	0.5597
T0007	C057	48.890	0.1022
T0007	C060	62.321	0.4169
T0007	C070	82.572	0.6210
T0007	C073	43.212	0.3018
T0007	C074	33.547	0.3161
T0007	C075	36.948	0.6303
T0007	C079	39.133	0.1548
T0007,T0008	C025	66.550	0.4550
T0007,T0008	C028	46.550	0.3019
T0007,T0008	C037	65.601	0.5101
T0007,T0008	C043	55.758	0.7410
T0007,T0008	C058	65.509	0.4536
T0008	C001	31.465	0.7928
T0008	C009	60.621	0.6153
T0008	C011	89.965	0.1081
T0008	C012	32.034	0.7934
T0008	C016	58.723	0.4211
T0008	C017	87.648	0.1155
T0008	C018	27.589	0.5341
T0008	C025	52.987	0.3223
T0008	C029	24.462	0.4190
T0008	C036	34.853	0.8472
T0008	C037	51.166	0.4317
T0008	C038	49.714	0.8095
T0008	C046	83.394	0.5332
T0008	C048	56.368	0.5310
T0008	C057	85.587	0.6464
T0008	C063	80.225	0.1486
T0008	C065	32.615	0.6691
T0008	C078	46.415	0.4070
T0008,T0009	C032	57.618	0.6901
T0008,T0009	C035	59.703	0.5460
T0008,T0009	C047	51.483	0.1925
T0008,T0009	C056	53.654	0.3726
T0008,T0009	C062	55.256	0.7731
T0008,T0009	C065	69.609	0.6067
T0009	C001	44.454	0.1727
T0009	C004	48.607	0.3754
T0009	C008	37.515	0.3815
T0009	C010	61.588	0.5336
T0009	C018	31.045	0.4917
T0009	C021	46.731	0.5099
T0009	C022	55.675	0.6757
T0009	C023	79.988	0.7968
T0009	C026	37.146	0.2656
T0009	C028	65.422	0.8485
T0009	C030	31.112	0.3193
T0009	C034	67.886	0.3624
T0009	C036	26.052	0.7557
T0009	C039	66.647	0.6363
T0009	C042	45.154	0.1230
T0009	C043	43.015	0.3844
T0009	C046	57.705	0.2262
T0009	C050	40.005	0.2933
T0009	C052	78.703	0.4594
T0009	C053	34.949	0.8436
T0009	C056	40.851	0.5575
T0009	C063	57.833	0.4086
T0009	C071	47.140	0.4264
T0009	C076	40.734	0.4728
T0009,T0010	C039	56.721	0.1058
T0009,T0010	C042	62.389	0.3531
T0009,T0010	C045	48.963	0.5626
T0009,T0010	C051	44.826	0.2996
T0009,T0010	C057	62.741	0.1323
T0009,T0010	C060	57.157	0.8364
T0009,T0010	C072	67.385	0.7767
T0009,T0010,T0011	C039	73.802	0.6742
T0009,T0010,T0011	C042	93.362	0.7357
T0009,T0010,T0011	C051	75.501	0.4733
T0009,T0010,T0011	C057	78.277	0.6506
T0009,T0010,T0011	C060	79.988	0.1567
T0009,T0010,T0011	C066	97.583	0.3568
T0009,T0010,T0011	C069	88.026	0.4022
T0010	C000	64.362	0.2089
T0010	C001	44.342	0.7709
T0010	C003	37.986	0.2801
T0010	C009	34.375	0.1436
T0010	C015	29.010	0.5284
T0010	C020	40.773	0.6924
T0010	C021	45.639	0.7973
T0010	C024	64.808	0.3212
T0010	C026	30.558	0.4472
T0010	C027	46.120	0.6661
T0010	C028	57.159	0.7322
T0010	C033	54.465	0.1727
T0010	C035	53.961	0.1751
T0010	C042	57.284	0.7515
T0010	C047	46.821	0.3825
T0010	C057	44.177	0.6592
T0010	C059	56.900	0.8117
T0010	C061	26.411	0.6729
T0010	C064	68.872	0.5343
T0010	C068	47.719	0.4563
T0010	C069	56.972	0.4054
T0010,T0011	C005	45.370	0.4025
T0010,T0011	C046	59.261	0.1151
T0010,T0011	C049	67.113	0.5322
T0010,T0011	C055	60.271	0.6769
T0010,T0011	C058	62.453	0.1927
T0010,T0011	C064	54.705	0.4329
T0010,T0011	C070	54.497	0.4369
T0011	C001	63.378	0.3622
T0011	C008	55.962	0.4532
T0011	C009	41.091	0.5203
T0011	C011	41.675	0.2442
T0011	C013	58.138	0.4721
T0011	C018	76.202	0.2186
T0011	C020	43.783	0.2443
T0011	C030	61.929	0.2117
T0011	C031	47.684	0.3345
T0011	C032	41.436	0.3719
T0011	C033	47.558	0.5839
T0011	C037	51.626	0.5406
T0011	C038	41.228	0.1269
T0011	C043	64.590	0.8095
T0011	C054	50.163	0.4768
T0011	C065	73.356	0.2565
T0011	C067	52.093	0.6878
T0011	C070	57.192	0.5484
T0011	C072	57.081	0.7597
T0011	C079	43.164	0.4555
T0011,T0012	C006	63.507	0.5861
T0011,T0012	C053	47.931	0.5758
T0011,T0012	C056	53.990	0.8371
T0011,T0012	C068	55.319	0.5692
T0012	C002	51.395	0.3762
T0012	C004	59.994	0.2581
T0012	C006	37.001	0.3433
T0012	C013	48.127	0.4416
T0012	C017	88.052	0.1646
T0012	C022	61.100	0.6336
T0012	C034	71.752	0.1727
T0012	C036	38.919	0.2015
T0012	C037	62.636	0.4375
T0012	C038	54.151	0.4696
T0012	C040	82.488	0.5147
T0012	C043	52.654	0.6330
T0012	C044	74.289	0.4776
T0012	C046	76.799	0.7446
T0012	C047	47.353	0.1520
T0012	C057	66.015	0.5743
T0012	C061	51.364	0.7808
T0012	C062	64.987	0.5096
T0012	C065	45.036	0.8243
T0012	C078	45.919	0.3817
T0012,T0013	C001	64.776	0.6965
T0012,T0013	C010	59.579	0.4038
T0012,T0013	C060	69.583	0.3419
T0012,T0013	C063	69.928	0.8010
T0012,T0013	C066	50.233	0.1383
T0012,T0013,T0014	C060	72.565	0.1127
T0012,T0013,T0014	C063	80.850	0.3836
T0012,T0013,T0014	C069	81.918	0.5648
T0013	C002	31.453	0.5192
T0013	C009	49.286	0.7689
T0013	C024	33.043	0.6653
T0013	C025	28.517	0.5304
T0013	C028	54.727	0.6442
T0013	C033	53.312	0.2843
T0013	C038	46.700	0.6220
T0013	C041	30.598	0.3080
T0013	C042	41.716	0.7405
T0013	C043	51.371	0.5496
T0013	C045	53.730	0.1150
T0013	C048	48.158	0.8260
T0013	C049	33.849	0.2406
T0013	C051	68.096	0.2644
T0013	C057	57.143	0.5316
T0013	C058	46.706	0.2788
T0013	C061	59.426	0.2154
T0013	C065	39.022	0.2816
T0013	C066	39.669	0.1134
T0013	C071	29.153	0.3393
T0013	C072	49.121	0.2036
T0013	C077	24.683	0.1959
T0013	C079	64.708	0.4531
T0013,T0014	C002	56.331	0.2621
T0013,T0014	C005	61.943	0.2794
T0013,T0014	C017	53.560	0.4793
T0013,T0014	C029	68.865	0.5281
T0013,T0014	C067	67.777	0.4810
T0013,T0014	C070	65.920	0.2158
T0014	C000	64.632	0.4090
T0014	C001	42.558	0.4434
T0014	C010	58.187	0.8127
T0014	C013	49.035	0.6779
T0014	C014	36.011	0.1655
T0014	C016	58.042	0.2957
T0014	C023	69.620	0.5809
T0014	C029	56.555	0.6313
T0014	C036	46.368	0.7779
T0014	C039	43.477	0.2365
T0014	C040	55.298	0.7054
T0014	C042	45.272	0.6631
T0014	C046	57.683	0.7129
T0014	C047	62.085	0.3376
T0014	C048	55.350	0.8267
T0014	C052	55.661	0.7375
T0014	C053	59.273	0.2223
T0014	C054	40.840	0.8464
T0014	C059	56.576	0.6033
T0014	C066	50.710	0.4118
T0014	C070	61.999	0.1792
T0014	C076	66.449	0.5191
T0014	C079	33.216	0.3490
T0014,T0015	C000	66.178	0.1719
T0014,T0015	C003	64.876	0.8052
T0014,T0015	C006	51.396	0.6394
T0014,T0015	C027	57.253	0.8108
T0014,T0015	C033	67.259	0.2457
T0014,T0015	C074	69.327	0.3752
T0014,T0015	C077	45.703	0.6211
T0015	C001	70.530	0.2250
T0015	C007	58.222	0.1415
T0015	C008	61.262	0.4633
T0015	C013	65.652	0.5911
T0015	C023	51.715	0.4176
T0015	C024	76.150	0.7223
T0015	C027	30.551	0.2717
T0015	C029	60.346	0.3751
T0015	C031	59.785	0.1392
T0015	C041	78.412	0.1357
T0015	C043	57.097	0.8474
T0015	C044	40.807	0.4971
T0015	C048	69.414	0.2236
T0015	C051	36.819	0.6274
T0015	C052	45.678	0.1572
T0015	C053	58.973	0.6594
T0015	C056	30.891	0.5630
T0015	C057	47.156	0.2704
T0015	C059	62.970	0.5180
T0015	C065	50.769	0.7526
T0015	C067	46.058	0.2544
T0015	C070	60.388	0.1581
T0015	C074	41.210	0.7614
T0015	C075	44.999	0.8355
T0015	C077	47.035	0.2076
T0015	C079	40.772	0.7534
T0015,T0016	C001	51.097	0.3233
T0015,T0016	C004	66.734	0.1057
T0015,T0016	C007	44.658	0.1372
T0015,T0016	C013	65.416	0.6533
T0015,T0016	C022	56.534	0.4045
T0015,T0016	C028	44.514	0.3872
T0015,T0016	C034	53.660	0.4232
T0015,T0016,T0017	C001	79.938	0.7588
T0015,T0016,T0017	C004	95.077	0.3248
T0015,T0016,T0017	C013	85.876	0.8150
T0015,T0016,T0017	C022	85.454	0.5062
T0016	C009	48.268	0.3397
T0016	C012	72.479	0.6424
T0016	C014	63.385	0.7437
T0016	C017	47.571	0.3288
T0016	C019	66.615	0.2565
T0016	C021	56.531	0.2780
T0016	C023	33.134	0.5828
T0016	C026	58.082	0.6233
T0016	C027	43.911	0.3266
T0016	C031	66.400	0.5100
T0016	C034	29.503	0.6863
T0016	C035	89.766	0.5030
T0016	C038	60.941	0.3258
T0016	C049	54.512	0.2300
T0016	C050	40.903	0.8386
T0016	C056	60.656	0.2718
T0016	C057	34.351	0.4201
T0016	C058	83.127	0.2739
T0016	C059	77.428	0.7740
T0016	C060	55.799	0.3332
T0016	C062	48.568	0.4520
T0016	C064	89.079	0.6444
T0016	C066	74.323	0.7705
T0016	C068	45.750	0.2562
T0016	C070	70.709	0.4315
T0016	C071	79.884	0.1143
T0016	C073	45.746	0.5602
T0016	C075	35.225	0.3473
T0016	C076	66.721	0.3831
T0016,T0017	C008	55.290	0.3837
T0016,T0017	C011	59.653	0.3503
T0016,T0017	C035	48.705	0.4566
T0016,T0017	C041	56.445	0.4945
T0017	C003	59.368	0.6072
T0017	C006	40.291	0.2508
T0017	C008	31.859	0.8385
T0017	C009	48.662	0.1728
T0017	C012	48.425	0.8207
T0017	C017	69.299	0.5025
T0017	C018	51.123	0.4195
T0017	C028	68.242	0.2516
T0017	C038	59.892	0.3771
T0017	C039	57.930	0.6464
T0017	C044	59.171	0.3718
T0017	C045	75.138	0.2833
T0017	C048	25.728	0.6725
T0017	C050	66.941	0.7447
T0017	C052	85.344	0.7588
T0017	C055	59.132	0.3708
T0017	C058	52.981	0.6259
T0017	C061	53.499	0.1035
T0017	C062	61.371	0.1654
T0017	C063	62.824	0.5515
T0017	C073	64.146	0.6347
T0017	C078	50.005	0.3557
T0017,T0018	C015	68.455	0.1038
T0017,T0018	C018	65.513	0.3152
T0017,T0018	C021	62.426	0.1459
T0017,T0018	C024	61.484	0.2016
T0017,T0018	C039	67.004	0.1705
T0018	C001	60.756	0.5133
T0018	C002	30.983	0.2930
T0018	C005	45.481	0.3661
T0018	C008	31.708	0.8149
T0018	C009	50.421	0.4643
T0018	C019	32.763	0.6568
T0018	C023	58.356	0.3456
T0018	C026	48.006	0.3829
T0018	C027	54.948	0.3325
T0018	C028	49.687	0.8270
T0018	C033	51.300	0.6940
T0018	C036	36.408	0.5317
T0018	C039	45.784	0.8320
T0018	C041	45.269	0.3893
T0018	C043	40.291	0.1342
T0018	C045	39.956	0.1172
T0018	C048	31.480	0.2956
T0018	C051	60.178	0.2887
T0018	C055	27.577	0.6692
T0018	C057	51.264	0.6768
T0018	C061	30.861	0.7484
T0018	C062	55.999	0.6185
T0018	C066	35.556	0.4360
T0018	C067	32.332	0.5224
T0018	C068	44.749	0.6371
T0018	C074	42.632	0.2881
T0018	C075	69.112	0.4313
T0018,T0019	C022	61.465	0.2214
T0018,T0019	C025	51.506	0.2738
T0018,T0019	C028	62.259	0.3954
T0018,T0019	C034	47.568	0.5816
T0018,T0019	C037	64.992	0.4564
T0018,T0019	C040	47.594	0.4487
T0018,T0019	C043	52.809	0.1153
T0018,T0019	C046	48.235	0.7302
T0018,T0019	C049	48.897	0.8299
T0018,T0019	C055	66.378	0.7682
T0018,T0019	C064	52.782	0.1375
T0018,T0019,T0020	C022	73.398	0.7409
T0018,T0019,T0020	C025	78.419	0.2309
T0018,T0019,T0020	C031	88.308	0.4058
T0018,T0019,T0020	C043	94.343	0.3814
T0019	C000	69.565	0.1794
T0019	C009	52.574	0.4872
T0019	C011	40.744	0.2816
T0019	C012	67.749	0.8362
T0019	C015	29.781	0.7922
T0019	C027	28.278	0.4715
T0019	C028	44.759	0.8462
T0019	C032	33.490	0.7663
T0019	C033	36.876	0.6460
T0019	C043	54.858	0.6203
T0019	C046	49.055	0.4215
T0019	C050	49.805	0.3799
T0019	C053	50.345	0.3789
T0019	C065	64.495	0.8356
T0019	C067	52.843	0.5914
T0019	C068	24.197	0.2153
T0019	C070	52.645	0.7332
T0019	C071	61.802	0.8417
T0019	C072	43.299	0.2159
T0019	C073	28.264	0.6919
T0019	C079	49.838	0.1916
T0019,T0020	C029	51.615	0.1305
T0019,T0020	C032	50.133	0.8077
T0019,T0020	C062	54.905	0.6493
T0019,T0020	C065	63.709	0.4255
T0019,T0020	C068	50.408	0.3591
T0020	C001	59.995	0.2840
T0020	C002	71.919	0.2713
T0020	C003	61.905	0.2515
T0020	C005	30.321	0.7298
T0020	C007	79.898	0.3343
T0020	C012	70.307	0.6676
T0020	C015	60.118	0.6505
T0020	C021	60.757	0.7348
T0020	C022	52.458	0.1766
T0020	C026	66.395	0.3554
T0020	C042	73.720	0.2176
T0020	C044	39.691	0.4005
T0020	C046	47.241	0.6742
T0020	C047	65.294	0.3412
T0020	C051	43.807	0.4406
T0020	C054	55.167	0.2356
T0020	C061	60.469	0.1972
T0020	C068	42.904	0.1079
T0020	C071	80.806	0.6907
T0020	C076	68.994	0.7956
T0020	C077	61.042	0.3861
T0020	C078	59.066	0.2433
T0020,T0021	C036	47.662	0.2222
T0020,T0021	C039	47.468	0.6146
T0020,T0021	C063	64.422	0.4722
T0020,T0021	C069	50.342	0.4308
T0020,T0021	C072	49.314	0.7921
T0021	C001	46.184	0.8185
T0021	C002	46.677	0.3227
T0021	C003	57.924	0.6951
T0021	C006	47.023	0.2329
T0021	C012	42.084	0.3350
T0021	C013	37.167	0.2286
T0021	C025	54.446	0.8396
T0021	C027	49.600	0.3520
T0021	C028	66.685	0.3152
T0021	C036	34.342	0.2827
T0021	C039	62.481	0.6733
T0021	C040	82.224	0.4336
T0021	C043	59.707	0.7418
T0021	C049	48.326	0.7011
T0021	C057	55.556	0.6578
T0021	C059	28.395	0.8390
T0021	C063	60.763	0.2486
T0021	C065	36.103	0.2694
T0021	C069	78.841	0.4025
T0021	C070	46.151	0.1504
T0021	C075	63.664	0.3811
T0021	C076	47.001	0.1356
T0021	C078	47.590	0.5147
T0021,T0022	C002	63.999	0.5348
T0021,T0022	C043	65.903	0.4595
T0021,T0022	C046	64.395	0.4172
T0021,T0022	C049	56.424	0.8495
T0021,T0022	C058	65.134	0.2778
T0021,T0022,T0023	C043	76.762	0.8047
T0021,T0022,T0023	C046	82.776	0.1470
T0021,T0022,T0023	C052	86.767	0.5094
T0021,T0022,T0023	C058	94.034	0.1363
T0021,T0022,T0023	C070	84.930	0.2557
T0022	C001	39.821	0.1497
T0022	C004	38.570	0.6936
T0022	C006	52.223	0.4913
T0022	C007	34.406	0.2025
T0022	C008	31.690	0.2980
T0022	C014	35.658	0.3821
T0022	C021	57.086	0.7213
T0022	C026	42.208	0.1587
T0022	C027	36.300	0.1747
T0022	C032	27.621	0.1254
T0022	C033	61.365	0.2324
T0022	C041	46.615	0.1704
T0022	C042	38.759	0.2419
T0022	C045	40.456	0.1054
T0022	C047	41.440	0.5570
T0022	C049	41.763	0.8004
T0022	C053	61.198	0.6867
T0022	C054	34.437	0.1562
T0022	C055	35.385	0.7731
T0022	C057	49.205	0.4580
T0022	C058	54.112	0.8367
T0022	C059	46.222	0.2833
T0022	C061	48.179	0.4052
T0022	C062	40.520	0.3904
T0022	C070	41.441	0.2921
T0022	C074	63.233	0.6028
T0022,T0023	C006	57.978	0.6773
T0022,T0023	C050	69.952	0.3730
T0022,T0023	C053	66.110	0.2437
T0022,T0023	C056	49.908	0.5390
T0023	C000	67.833	0.1478
T0023	C004	46.835	0.5810
T0023	C008	42.059	0.1585
T0023	C010	51.239	0.5285
T0023	C011	58.874	0.2107
T0023	C012	55.403	0.7798
T0023	C013	52.358	0.4014
T0023	C018	74.121	0.7474
T0023	C021	43.753	0.1477
T0023	C026	32.535	0.4748
T0023	C031	58.386	0.7939
T0023	C032	46.797	0.6314
T0023	C034	48.415	0.7873
T0023	C035	62.786	0.8440
T0023	C040	37.797	0.7033
T0023	C045	47.361	0.2147
T0023	C046	51.990	0.3625
T0023	C048	46.962	0.5372
T0023	C049	47.432	0.7122
T0023	C050	42.808	0.5169
T0023	C051	51.453	0.7819
T0023	C052	49.491	0.3151
T0023	C054	64.729	0.5821
T0023	C057	31.370	0.4411
T0023	C058	73.502	0.1238
T0023	C061	39.281	0.2019
T0023	C066	60.299	0.6855
T0023	C069	50.519	0.5084
T0023	C070	73.599	0.8090
T0023	C072	40.701	0.4932
T0023	C073	34.644	0.1020
T0023	C074	39.082	0.6981
T0023,T0024	C004	48.532	0.4081
T0023,T0024	C007	61.567	0.2947
T0023,T0024	C013	53.598	0.5012
T0023,T0024	C057	54.062	0.2990
T0023,T0024	C060	51.451	0.4468
T0023,T0024	C066	53.618	0.1198
T0024	C004	43.050	0.8268
T0024	C005	25.971	0.5645
T0024	C006	65.807	0.6143
T0024	C008	60.202	0.2636
T0024	C014	66.450	0.3271
T0024	C016	30.275	0.8329
T0024	C017	31.851	0.2733
T0024	C018	79.171	0.7234
T0024	C022	42.853	0.8177
T0024	C028	50.179	0.7758
T0024	C034	37.854	0.6892
T0024	C039	32.007	0.1946
T0024	C048	74.438	0.5764
T0024	C051	44.969	0.7574
T0024	C052	30.064	0.4228
T0024	C053	67.811	0.4792
T0024	C062	47.193	0.2174
T0024	C066	69.078	0.5242
T0024	C072	60.265	0.1419
T0024	C078	62.908	0.8366
T0024	C079	51.785	0.1204
T0024,T0025	C002	46.031	0.3841
T0024,T0025	C020	48.174	0.5616
T0024,T0025	C023	62.727	0.6680
T0024,T0025	C064	59.822	0.8491
T0024,T0025	C067	55.636	0.3989
T0024,T0025,T0026	C011	75.753	0.6887
T0024,T0025,T0026	C064	81.765	0.7721
T0024,T0025,T0026	C067	74.737	0.2178
T0024,T0025,T0026	C070	96.357	0.2847
T0024,T0025,T0026	C073	97.222	0.6603
T0024,T0025,T0026	C079	78.980	0.5594
T0025	C003	59.500	0.2984
T0025	C005	64.142	0.1793
T0025	C006	41.427	0.5596
T0025	C009	57.610	0.4561
T0025	C010	60.233	0.8305
T0025	C021	53.778	0.4933
T0025	C022	72.009	0.2969
T0025	C023	77.035	0.5814
T0025	C028	66.947	0.5760
T0025	C029	53.225	0.6483
T0025	C032	59.992	0.4252
T0025	C036	46.485	0.4646
T0025	C043	56.364	0.2955
T0025	C044	47.864	0.7355
T0025	C051	77.329	0.7860
T0025	C054	39.525	0.3310
T0025	C057	63.016	0.7008
T0025	C066	42.086	0.6490
T0025	C070	50.463	0.7511
T0025	C075	72.562	0.1642
T0025	C076	45.152	0.7690
T0025	C077	51.841	0.2055
T0025,T0026	C000	54.637	0.1272
T0025,T0026	C018	51.627	0.4413
T0025,T0026	C027	45.580	0.1100
T0025,T0026	C030	54.610	0.1737
T0025,T0026	C071	61.235	0.6668
T0025,T0026	C074	55.882	0.5932
T0026	C001	35.743	0.2555
T0026	C002	43.238	0.3162
T0026	C008	24.798	0.3677
T0026	C011	55.127	0.7732
T0026	C015	46.519	0.4448
T0026	C016	59.557	0.1040
T0026	C019	39.870	0.7746
T0026	C020	38.828	0.1093
T0026	C022	50.520	0.6025
T0026	C024	44.784	0.5111
T0026	C026	31.414	0.7504
T0026	C027	57.022	0.5533
T0026	C028	66.165	0.6390
T0026	C031	38.178	0.6943
T0026	C041	52.815	0.4919
T0026	C043	30.561	0.8107
T0026	C049	27.911	0.5184
T0026	C050	40.776	0.3522
T0026	C052	72.794	0.7771
T0026	C060	37.327	0.3177
