task_id_list	courier_id	total_score	willingness
T0002,T0003	C015	46.961	0.3750
T0002,T0003	C024	44.065	0.2732
T0003	C003	52.752	0.4668
T0003	C006	65.724	0.5385
T0003	C007	57.855	0.2892
T0003	C009	52.347	0.3816
T0003	C010	36.521	0.7946
T0003	C011	49.820	0.6025
T0003	C012	82.959	0.5517
T0003	C013	55.286	0.5652
T0003	C018	60.136	0.2220
T0003	C026	56.619	0.4223
T0003	C027	44.372	0.8042
T0003	C030	79.437	0.2330
T0003	C031	48.818	0.6804
T0003	C036	68.764	0.7774
T0003	C043	51.731	0.6085
T0003	C044	37.369	0.4877
T0003	C046	45.717	0.1919
T0003	C049	61.576	0.2638
T0003,T0004	C016	68.524	0.2551
T0003,T0004	C019	56.002	0.8001
T0003,T0004	C028	58.716	0.7936
T0004	C008	57.492	0.1945
T0004	C011	85.082	0.8211
T0004	C012	30.180	0.1686
T0004	C013	56.262	0.6401
T0004	C015	69.166	0.3584
T0004	C016	64.846	0.8253
T0004	C017	76.493	0.4184
T0004	C020	53.379	0.3964
T0004	C025	59.659	0.6077
T0004	C028	84.252	0.6563
T0004	C033	75.356	0.7697
T0004	C034	85.050	0.7439
T0004	C038	54.344	0.1881
T0004	C040	88.573	0.3599
T0004	C041	45.586	0.6693
T0004	C043	54.379	0.4585
T0004	C045	56.798	0.3444
T0004,T0005	C003	53.833	0.6438
T0004,T0005	C023	46.287	0.4810
T0004,T0005	C026	50.384	0.5827
T0004,T0005	C032	65.308	0.1840
T0004,T0005	C035	45.338	0.5356
T0005	C008	40.113	0.3166
T0005	C018	53.257	0.4185
T0005	C020	35.439	0.5012
T0005	C021	51.857	0.6795
T0005	C022	58.984	0.3793
T0005	C026	42.649	0.3024
T0005	C030	33.008	0.1833
T0005	C033	43.898	0.7089
T0005	C036	48.713	0.1667
T0005	C038	50.846	0.7010
T0005	C041	46.835	0.6062
T0005	C042	33.208	0.6132
T0005	C043	38.494	0.4744
T0005	C047	46.387	0.1233
T0005	C049	46.762	0.8108
T0005,T0006	C030	62.532	0.5083
T0005,T0006	C033	54.456	0.1567
T0005,T0006	C036	54.838	0.6278
T0005,T0006	C042	47.441	0.3671
T0005,T0006	C048	53.357	0.4360
T0006	C003	30.299	0.2814
T0006	C007	64.902	0.6647
T0006	C011	54.923	0.1429
T0006	C018	61.105	0.7175
T0006	C019	52.349	0.7098
T0006	C024	45.844	0.5665
T0006	C025	38.055	0.1606
T0006	C026	48.184	0.8328
T0006	C027	36.652	0.1694
T0006	C030	55.874	0.7814
T0006	C031	38.286	0.4265
T0006	C032	49.332	0.2801
T0006	C033	30.165	0.1476
T0006	C037	39.667	0.7479
T0006	C038	41.869	0.3955
T0006	C039	54.972	0.3694
T0006	C042	57.879	0.5403
T0006	C044	44.906	0.2570
T0006	C046	66.320	0.3686
T0006,T0007	C037	62.247	0.2630
T0006,T0007	C040	55.449	0.1695
T0007	C002	62.847	0.6517
T0007	C008	58.429	0.4039
T0007	C021	52.169	0.5979
T0007	C027	46.821	0.3499
T0007	C029	61.354	0.3381
T0007	C030	67.496	0.7605
T0007	C031	48.321	0.1649
T0007	C032	36.281	0.8494
T0007	C038	52.167	0.2460
T0007	C040	32.334	0.2565
T0007	C042	68.976	0.1918
T0007	C045	36.495	0.1163
T0007	C049	58.320	0.6224
T0007,T0008	C015	66.156	0.1647
T0007,T0008	C021	65.429	0.5088
T0007,T0008	C044	61.168	0.1350
T0007,T0008	C047	44.800	0.2487
T0008	C002	45.605	0.7377
T0008	C016	68.711	0.3747
T0008	C017	75.317	0.8279
T0008	C019	54.195	0.2595
T0008	C024	34.282	0.7314
T0008	C029	48.646	0.3600
T0008	C035	43.616	0.6455
T0008	C036	56.416	0.6881
T0008	C037	47.739	0.1713
T0008	C042	57.958	0.7917
T0008	C045	83.307	0.7913
T0008	C047	28.242	0.3463
T0008	C048	46.359	0.3975
T0008	C049	44.555	0.5046
T0008,T0009	C001	55.126	0.5686
T0008,T0009	C004	64.950	0.2093
T0008,T0009	C007	55.251	0.4930
T0008,T0009	C019	55.711	0.3450
T0008,T0009	C022	47.157	0.6336
T0008,T0009	C028	56.954	0.4910
T0009	C002	27.974	0.6985
T0009	C003	39.505	0.5249
T0009	C008	36.959	0.3657
T0009	C014	51.452	0.5878
T0009	C015	60.926	0.6312
T0009	C018	51.088	0.1865
T0009	C025	31.904	0.4503
T0009	C026	43.392	0.7845
T0009	C029	45.286	0.5162
T0009	C031	31.779	0.1373
T0009	C037	32.429	0.1852
T0009	C040	65.178	0.2398
T0009	C041	58.104	0.6681
T0009	C042	27.719	0.7144
T0009	C043	41.478	0.4051
T0009	C044	60.112	0.2255
T0009	C046	79.608	0.5977
T0009	C047	34.888	0.8430
T0009,T0010	C008	44.565	0.6261
T0009,T0010	C011	54.170	0.1281
T0009,T0010	C014	45.904	0.7337
T0009,T0010	C035	58.864	0.1477
T0010	C000	69.900	0.6514
T0010	C001	57.215	0.7900
T0010	C010	42.948	0.1284
T0010	C015	33.053	0.7876
T0010	C018	60.015	0.7784
T0010	C019	47.622	0.1508
T0010	C020	32.781	0.1973
T0010	C021	47.442	0.7510
T0010	C023	67.921	0.1036
T0010	C025	44.054	0.4916
T0010	C029	51.906	0.7958
T0010	C035	60.707	0.7856
T0010	C037	38.350	0.2702
T0010	C038	37.773	0.8347
T0010	C040	64.412	0.2444
T0010	C042	49.387	0.2428
T0010	C043	30.788	0.4598
T0010	C045	44.089	0.4997
T0010	C046	62.333	0.3753
T0010	C047	59.242	0.1201
T0010,T0011	C015	65.184	0.5377
T0010,T0011	C018	51.241	0.7046
T0010,T0011	C030	63.848	0.2948
T0010,T0011	C036	45.659	0.6296
T0010,T0011	C045	69.708	0.6011
T0011	C000	75.139	0.7232
T0011	C001	66.118	0.4887
T0011	C002	47.188	0.1052
T0011	C003	35.002	0.2437
T0011	C004	36.763	0.6598
T0011	C007	54.122	0.5415
T0011	C010	44.427	0.2433
T0011	C012	74.509	0.2348
T0011	C018	77.392	0.4526
T0011	C021	43.242	0.4418
T0011	C024	73.124	0.6228
T0011	C028	34.170	0.5281
T0011	C031	48.966	0.7892
T0011	C037	64.041	0.2886
T0011	C038	42.769	0.1870
T0011	C042	52.558	0.3134
T0011	C046	54.633	0.3993
T0011,T0012	C002	65.320	0.6571
T0011,T0012	C022	58.609	0.7108
T0011,T0012	C025	52.861	0.7586
T0011,T0012	C043	68.187	0.6127
T0012	C001	32.822	0.7367
T0012	C004	59.356	0.2700
T0012	C005	67.106	0.6857
T0012	C006	36.712	0.7223
T0012	C007	42.308	0.7449
T0012	C008	48.070	0.6473
T0012	C011	68.975	0.6159
T0012	C014	68.036	0.3273
T0012	C016	63.059	0.5805
T0012	C020	56.862	0.1187
T0012	C022	78.229	0.1026
T0012	C027	55.022	0.3424
T0012	C030	31.293	0.1751
T0012	C032	67.764	0.2927
T0012	C038	65.879	0.8249
T0012	C042	41.147	0.2973
T0012	C043	65.945	0.3173
T0012	C044	73.028	0.3266
T0012	C049	57.170	0.4461
T0012,T0013	C006	58.735	0.5209
T0012,T0013	C029	69.823	0.3710
T0012,T0013	C032	64.555	0.4496
T0012,T0013	C038	51.565	0.1919
T0012,T0013	C041	63.943	0.3879
T0012,T0013	C044	46.536	0.2868
T0013	C005	63.765	0.2993
T0013	C006	42.762	0.8478
T0013	C009	61.355	0.3703
T0013	C010	58.527	0.3283
T0013	C011	67.692	0.8110
T0013	C012	33.811	0.3738
T0013	C015	46.451	0.6491
T0013	C022	73.047	0.7045
T0013	C027	44.206	0.2368
T0013	C028	65.614	0.8410
T0013	C032	47.192	0.5885
T0013	C033	69.488	0.5969
T0013	C034	67.503	0.8106
T0013	C037	48.990	0.4818
T0013	C038	42.155	0.5278
T0013	C042	43.717	0.4445
T0013	C043	31.350	0.4994
T0013	C045	50.303	0.6659
T0013,T0014	C016	53.516	0.6541
T0013,T0014	C036	48.033	0.1905
T0013,T0014	C039	59.557	0.2398
T0013,T0014	C048	48.871	0.1650
T0014	C007	58.079	0.7559
T0014	C008	29.023	0.6939
T0014	C010	55.716	0.2647
T0014	C013	38.345	0.4129
T0014	C015	44.690	0.5336
T0014	C016	54.088	0.8497
T0014	C017	67.886	0.6613
T0014	C018	48.785	0.5671
T0014	C022	51.036	0.2477
T0014	C024	45.603	0.6917
T0014	C025	41.415	0.2787
T0014	C029	59.826	0.5580
T0014	C032	41.540	0.2002
T0014	C033	46.467	0.1296
T0014	C039	37.772	0.3233
T0014	C040	67.470	0.1785
T0014	C041	60.835	0.2786
T0014	C044	52.117	0.8474
T0014,T0015	C043	64.951	0.5718
T0014,T0015	C046	61.665	0.8180
T0014,T0015	C049	54.644	0.3206
T0015	C007	60.067	0.4166
T0015	C008	61.432	0.3283
T0015	C012	63.264	0.4559
T0015	C019	67.207	0.1376
T0015	C020	37.540	0.5123
T0015	C021	50.717	0.8016
T0015	C022	33.575	0.5919
T0015	C023	47.706	0.2817
T0015	C025	51.733	0.4496
T0015	C026	42.815	0.2887
T0015	C027	31.010	0.6108
T0015	C030	74.405	0.1322
T0015	C034	49.497	0.1381
T0015	C035	64.930	0.2312
T0015	C037	52.186	0.7676
T0015	C042	60.205	0.2761
T0015	C044	31.274	0.5447
T0015	C047	56.052	0.2428
T0015,T0016	C000	58.774	0.4787
T0015,T0016	C003	50.386	0.6149
T0015,T0016	C006	49.295	0.1538
T0015,T0016	C009	68.934	0.7508
T0015,T0016	C012	64.462	0.4433
T0016	C001	81.788	0.4461
T0016	C002	76.905	0.4372
T0016	C007	67.122	0.8291
T0016	C011	47.650	0.4093
T0016	C016	39.263	0.7766
T0016	C017	24.246	0.6119
T0016	C020	72.652	0.2642
T0016	C023	40.995	0.5432
T0016	C025	69.193	0.4442
T0016	C026	48.407	0.2168
T0016	C027	59.476	0.6740
T0016	C029	87.650	0.4098
T0016	C033	36.644	0.6689
T0016	C037	58.780	0.1613
T0016	C038	57.362	0.3495
T0016	C042	62.338	0.6119
T0016	C049	54.526	0.4354
T0016,T0017	C007	68.354	0.8226
T0016,T0017	C010	47.671	0.1812
T0016,T0017	C031	62.406	0.6195
T0016,T0017	C034	51.667	0.1502
T0017	C011	77.844	0.4859
T0017	C013	47.328	0.6457
T0017	C019	46.575	0.1621
T0017	C024	43.528	0.6924
T0017	C026	41.127	0.2119
T0017	C027	65.354	0.1520
T0017	C030	32.040	0.5185
T0017	C031	49.801	0.3096
T0017	C032	41.688	0.4173
T0017	C038	61.318	0.3458
T0017	C043	48.760	0.5147
T0017	C044	65.000	0.7471
T0017	C048	49.611	0.1931
T0017,T0018	C014	54.467	0.4881
T0017,T0018	C017	50.548	0.4640
T0017,T0018	C023	62.785	0.7200
T0018	C000	53.008	0.6880
T0018	C002	39.178	0.7797
T0018	C007	35.981	0.5810
T0018	C011	64.760	0.3972
T0018	C015	39.505	0.3211
T0018	C016	38.603	0.3105
T0018	C017	71.229	0.6672
T0018	C020	41.829	0.1261
T0018	C024	48.250	0.7303
T0018	C027	47.124	0.4643
T0018	C035	52.637	0.2433
T0018	C036	47.607	0.1972
T0018	C037	37.358	0.2751
T0018	C038	31.700	0.3824
T0018	C049	40.608	0.3204
T0018,T0019	C021	56.358	0.5406
T0018,T0019	C024	46.573	0.5045
T0018,T0019	C030	48.632	0.5074
T0018,T0019	C036	50.984	0.5790
T0018,T0019	C039	55.638	0.3914
T0019	C001	50.093	0.6809
T0019	C002	45.128	0.1613
T0019	C011	51.962	0.3478
T0019	C017	41.287	0.4472
T0019	C020	38.986	0.4677
T0019	C023	46.252	0.3688
T0019	C024	70.378	0.4337
T0019	C026	49.898	0.4818
T0019	C027	27.529	0.6024
T0019	C028	32.264	0.3743
T0019	C031	64.938	0.1475
T0019	C032	46.996	0.2543
T0019	C033	44.165	0.4452
T0019	C036	69.841	0.4349
T0019	C039	45.092	0.7184
T0019	C040	52.432	0.6125
T0019	C041	74.011	0.3237
T0019	C042	58.880	0.3939
T0019	C045	48.847	0.7177
T0019	C046	46.133	0.5055
T0019,T0020	C008	47.211	0.7332
T0019,T0020	C028	69.552	0.2275
T0019,T0020	C031	60.559	0.7909
T0019,T0020	C037	50.803	0.6998
T0019,T0020	C043	48.329	0.7532
T0019,T0020	C046	55.764	0.1008
T0020	C003	42.671	0.6563
T0020	C006	77.672	0.6615
T0020	C007	83.255	0.4404
T0020	C009	60.526	0.6426
T0020	C012	89.867	0.7433
T0020	C020	55.077	0.1001
T0020	C029	76.716	0.2482
T0020	C034	29.803	0.1932
T0020	C038	59.311	0.5979
T0020	C045	39.331	0.3903
T0020	C046	43.053	0.4017
T0020	C047	80.098	0.7108
T0020	C048	63.233	0.3652
T0020,T0021	C035	46.855	0.2916
T0020,T0021	C038	53.558	0.5965
T0020,T0021	C044	58.011	0.7584
T0021	C000	44.321	0.4239
T0021	C001	38.529	0.6784
T0021	C002	52.907	0.5119
T0021	C005	67.696	0.6954
T0021	C007	27.592	0.4997
T0021	C008	37.983	0.5476
T0021	C014	57.393	0.1554
T0021	C015	54.358	0.2255
T0021	C019	50.706	0.6200
T0021	C020	38.249	0.6112
T0021	C024	42.065	0.7824
T0021	C026	56.833	0.6214
T0021	C027	45.929	0.5952
T0021	C028	60.269	0.6972
T0021	C030	23.625	0.2715
T0021	C033	51.245	0.6362
T0021	C035	32.684	0.4317
T0021	C042	39.819	0.6134
T0021	C045	55.482	0.2006
T0021	C046	59.905	0.2316
T0021	C047	36.011	0.2010
T0021,T0022	C007	51.583	0.4525
T0021,T0022	C010	59.596	0.5329
T0021,T0022	C013	44.269	0.1447
T0021,T0022	C019	49.413	0.2726
T0021,T0022	C042	68.473	0.1733
T0021,T0022	C045	52.166	0.2289
T0021,T0022	C048	46.993	0.4446
T0022	C003	41.629	0.7924
T0022	C005	63.101	0.4683
T0022	C006	51.087	0.1695
T0022	C007	35.076	0.4153
T0022	C012	47.312	0.1190
T0022	C014	41.819	0.5852
T0022	C016	54.645	0.4541
T0022	C022	45.656	0.7669
T0022	C023	62.429	0.2783
T0022	C027	44.457	0.7922
T0022	C029	63.293	0.3021
T0022	C030	38.240	0.3830
T0022	C033	53.965	0.1554
T0022	C034	54.058	0.7368
T0022	C037	32.774	0.1943
T0022	C041	40.697	0.7079
T0022	C042	40.158	0.3513
T0022	C043	26.010	0.8443
T0022	C045	40.076	0.1460
T0022	C048	50.625	0.7719
T0022,T0023	C002	47.194	0.5260
T0022,T0023	C008	58.888	0.2195
T0022,T0023	C011	62.271	0.3831
T0022,T0023	C014	67.302	0.4772
T0022,T0023	C017	46.634	0.1090
T0022,T0023	C023	68.496	0.4910
T0022,T0023	C026	50.577	0.3336
T0022,T0023	C049	64.027	0.3149
T0023	C004	25.930	0.1649
T0023	C005	45.550	0.4000
T0023	C008	42.032	0.3430
T0023	C010	26.726	0.4947
T0023	C011	56.725	0.8155
T0023	C012	76.488	0.6950
T0023	C016	33.411	0.5482
T0023	C018	73.569	0.6500
T0023	C021	31.298	0.8484
T0023	C022	53.464	0.6845
T0023	C023	55.606	0.7001
T0023	C024	54.011	0.3983
T0023	C026	41.999	0.5101
T0023	C027	37.507	0.7848
T0023	C032	33.947	0.5081
T0023	C034	41.539	0.5564
T0023	C035	67.938	0.4485
T0023	C038	30.334	0.6979
T0023	C040	56.570	0.5529
T0023	C041	52.924	0.4843
T0023	C042	58.752	0.2896
