task_id_list	courier_id	total_score	willingness
T0005	C003	40.686	0.5718
T0005	C007	39.593	0.7290
T0005	C008	26.113	0.1040
T0005	C010	60.914	0.3367
T0005	C015	63.392	0.1330
T0005	C016	66.401	0.1177
T0005	C017	69.137	0.6385
T0005,T0006	C004	40.175	0.3105
T0005,T0006	C007	51.029	0.4225
T0005,T0006	C010	49.513	0.3888
T0005,T0006	C013	30.039	0.2218
T0005,T0006	C016	39.816	0.6694
T0006	C002	41.128	0.5790
T0006	C003	18.331	0.3624
T0006	C004	44.210	0.1749
T0006	C007	64.161	0.6888
T0006	C009	21.822	0.4872
T0006	C012	42.355	0.1043
T0006	C015	30.284	0.6951
T0006	C016	45.799	0.1938
T0006,T0007	C002	30.187	0.1759
T0006,T0007	C005	34.493	0.6091
T0006,T0007	C008	31.635	0.3724
T0006,T0007	C014	32.640	0.3034
T0006,T0007	C017	48.985	0.8440
T0006,T0007,T0008	C002	70.561	0.8215
T0006,T0007,T0008	C005	62.162	0.1837
T0006,T0007,T0008	C011	67.530	0.6305
T0006,T0007,T0008	C014	62.268	0.6279
T0006,T0007,T0008	C017	68.609	0.6740
T0007	C000	86.348	0.5974
T0007	C003	44.294	0.5345
T0007	C006	76.661	0.1851
T0007	C007	47.700	0.4723
T0007	C008	51.648	0.8155
T0007	C009	49.034	0.2292
T0007	C016	39.041	0.5885
T0007	C017	38.296	0.4927
T0007,T0008	C003	40.482	0.2450
T0007,T0008	C006	34.587	0.3658
T0008	C000	47.479	0.8477
T0008	C003	66.353	0.7279
T0008	C005	80.029	0.1966
T0008	C010	74.039	0.4855
T0008	C012	42.305	0.2691
T0008	C013	47.798	0.6198
T0008	C014	42.333	0.5203
T0008	C016	81.611	0.5425
T0008,T0009	C004	32.657	0.1290
T0008,T0009	C010	38.470	0.5578
T0008,T0009	C013	30.522	0.2883
T0009	C000	51.108	0.5958
T0009	C001	52.256	0.1763
T0009	C002	45.641	0.6723
T0009	C003	38.555	0.7456
T0009	C005	71.310	0.6399
T0009	C007	30.607	0.5895
T0009	C008	42.710	0.1171
T0009	C010	70.255	0.7149
T0009	C012	30.359	0.3481
T0009	C014	44.499	0.1132
T0009	C017	70.966	0.7010
T0009,T0010	C002	37.676	0.2944
T0009,T0010	C005	30.567	0.6442
T0009,T0010	C008	48.884	0.7907
T0009,T0010	C014	48.626	0.6656
T0009,T0010	C017	40.310	0.6555
T0009,T0010,T0011	C002	73.714	0.5671
T0009,T0010,T0011	C008	55.463	0.1892
T0009,T0010,T0011	C017	69.515	0.6969
T0010	C001	50.756	0.3990
T0010	C002	38.093	0.5526
T0010	C004	39.445	0.2159
T0010	C005	48.398	0.5614
T0010	C006	75.226	0.1502
T0010	C008	37.939	0.5761
T0010	C010	36.082	0.7151
T0010	C012	66.982	0.1486
T0010	C014	32.112	0.6088
T0010	C016	48.381	0.5669
T0010,T0011	C006	40.852	0.4735
T0010,T0011	C009	49.700	0.2093
T0010,T0011	C015	33.864	0.6135
T0011	C002	39.523	0.6861
T0011	C007	68.550	0.3301
T0011	C008	54.087	0.7161
T0011	C009	43.724	0.2291
T0011	C010	32.338	0.7365
T0011	C011	29.316	0.3255
T0011	C013	59.450	0.2714
T0011	C014	39.813	0.4354
T0011	C015	58.481	0.2819
T0011	C016	47.458	0.7792
T0011,T0012	C001	54.452	0.6426
T0011,T0012	C007	38.106	0.1300
T0011,T0012	C013	50.119	0.6907
T0011,T0012	C016	44.072	0.2399
T0012	C001	40.763	0.7521
T0012	C002	67.650	0.7964
T0012	C003	62.530	0.2887
T0012	C007	47.646	0.5380
T0012	C008	46.188	0.4817
T0012	C011	95.776	0.2695
T0012	C012	25.104	0.7474
T0012	C014	60.775	0.2856
T0012	C015	48.902	0.7833
T0012	C016	72.092	0.2781
T0012	C017	86.996	0.8104
T0012,T0013	C002	34.464	0.3013
T0012,T0013	C005	46.617	0.1843
T0012,T0013,T0014	C002	60.176	0.3083
T0012,T0013,T0014	C005	76.594	0.7154
T0012,T0013,T0014	C014	57.661	0.2851
T0012,T0013,T0014	C017	65.356	0.7341
T0013	C001	27.075	0.1122
T0013	C002	42.913	0.4891
T0013	C003	53.331	0.6919
T0013	C006	37.822	0.5265
T0013	C008	48.455	0.2357
T0013	C009	45.160	0.7752
T0013	C010	51.811	0.4636
T0013	C011	62.808	0.2190
T0013	C014	42.253	0.8378
T0013	C016	59.868	0.2076
T0013,T0014	C009	50.929	0.5999
T0013,T0014	C012	34.984	0.5074
T0013,T0014	C015	31.138	0.3138
T0014	C001	57.439	0.3324
T0014	C002	36.001	0.1068
T0014	C006	58.147	0.3827
T0014	C007	42.249	0.1542
T0014	C008	31.031	0.8291
T0014	C013	39.196	0.4050
T0014	C015	52.158	0.5845
T0014	C016	54.916	0.7195
T0014,T0015	C001	35.704	0.2370
T0014,T0015	C010	40.769	0.1686
T0014,T0015	C013	44.638	0.2989
T0014,T0015	C016	31.113	0.2268
T0015	C001	64.043	0.4184
T0015	C004	32.418	0.6167
T0015	C005	51.699	0.1742
T0015	C007	64.357	0.4158
T0015	C008	53.193	0.5388
T0015	C009	47.484	0.3152
T0015	C011	49.119	0.7893
T0015	C012	60.696	0.5892
T0015	C013	65.071	0.8190
T0015	C016	37.706	0.1597
T0015,T0016	C005	47.260	0.3569
T0015,T0016	C008	38.127	0.4935
T0015,T0016	C014	37.730	0.4214
T0015,T0016	C017	47.610	0.4193
T0015,T0016,T0017	C002	53.941	0.8263
T0015,T0016,T0017	C005	60.617	0.7142
T0015,T0016,T0017	C008	56.628	0.3976
T0015,T0016,T0017	C011	76.213	0.2323
T0016	C000	100.000	0.4983
T0016	C001	60.102	0.1285
T0016	C003	71.072	0.5186
T0016	C004	46.159	0.1423
T0016	C005	50.691	0.6675
T0016	C006	75.237	0.4433
T0016	C010	39.332	0.7979
T0016	C012	90.967	0.4016
T0016	C013	57.288	0.1261
T0016	C014	80.171	0.6804
T0016	C016	34.311	0.2031
T0016	C017	47.191	0.7001
T0016,T0017	C009	37.628	0.2610
T0016,T0017	C012	30.547	0.7519
T0016,T0017	C015	45.365	0.5207
T0017	C002	24.951	0.3560
T0017	C003	66.017	0.4188
T0017	C004	70.707	0.4752
T0017	C005	47.668	0.2211
T0017	C006	39.187	0.6913
T0017	C007	52.404	0.4895
T0017	C008	46.770	0.2146
T0017	C010	60.138	0.8363
T0017	C011	73.096	0.4599
T0017	C015	52.370	0.4997
T0017,T0018	C001	34.263	0.4903
T0017,T0018	C004	46.026	0.2249
T0017,T0018	C013	39.481	0.2107
T0018	C005	49.442	0.8097
T0018	C008	31.702	0.7595
T0018	C009	24.609	0.1874
T0018	C010	56.427	0.4017
T0018	C012	33.757	0.2382
T0018	C015	28.948	0.3913
T0018,T0019	C005	44.341	0.6532
T0018,T0019	C008	45.662	0.5569
T0018,T0019	C011	41.963	0.7284
T0018,T0019	C017	32.253	0.4428
T0018,T0019,T0020	C008	58.606	0.5255
T0018,T0019,T0020	C011	70.764	0.6160
T0018,T0019,T0020	C017	58.876	0.1248
T0019	C000	63.143	0.1201
T0019	C003	57.932	0.2153
T0019	C012	79.969	0.3577
T0019	C013	54.611	0.3052
T0019	C014	50.855	0.6878
T0019	C015	46.503	0.7789
T0019	C017	61.649	0.1731
T0019,T0020	C000	55.588	0.3894
T0019,T0020	C006	43.367	0.7456
T0019,T0020	C009	51.040	0.2288
T0019,T0020	C012	35.813	0.3824
T0019,T0020	C015	36.899	0.4409
T0020	C000	98.508	0.6610
T0020	C001	77.064	0.2124
T0020	C002	54.056	0.2665
T0020	C004	53.656	0.7290
T0020	C006	75.073	0.4255
T0020	C009	59.694	0.3872
T0020	C010	47.790	0.6302
T0020	C011	34.569	0.4329
T0020	C015	63.484	0.3114
T0020	C017	34.175	0.4247
T0020,T0021	C004	53.816	0.1657
T0020,T0021	C007	45.488	0.6616
T0020,T0021	C010	48.641	0.6971
T0021	C001	43.589	0.6428
T0021	C002	39.357	0.7180
T0021	C005	80.613	0.6072
T0021	C006	34.162	0.5126
T0021	C007	43.080	0.5468
T0021	C008	61.347	0.7515
T0021	C010	75.045	0.8269
T0021	C012	27.005	0.5563
T0021	C014	46.468	0.1693
T0021	C017	84.129	0.2774
T0021,T0022	C002	54.489	0.3814
T0021,T0022	C005	46.712	0.2313
T0021,T0022	C008	48.745	0.5978
T0021,T0022	C011	41.678	0.3390
T0021,T0022	C014	31.467	0.3118
T0021,T0022	C017	51.274	0.6096
T0021,T0022,T0023	C008	56.020	0.1103
T0021,T0022,T0023	C011	68.631	0.3401
T0021,T0022,T0023	C014	60.892	0.4197
T0021,T0022,T0023	C017	51.562	0.4401
T0022	C001	27.169	0.6212
T0022	C002	46.332	0.8009
T0022	C003	50.224	0.5837
T0022	C004	50.940	0.2839
T0022	C007	45.729	0.3795
T0022	C008	34.432	0.8278
T0022	C010	44.809	0.3887
T0022	C011	70.882	0.4858
T0022	C012	59.372	0.3601
T0022	C014	45.273	0.5934
T0022	C015	43.708	0.3773
T0022,T0023	C000	44.231	0.7672
T0022,T0023	C003	37.637	0.1888
T0022,T0023	C012	33.727	0.3719
T0023	C001	62.302	0.2677
T0023	C002	29.537	0.8277
T0023	C003	57.374	0.6297
T0023	C008	28.828	0.1044
T0023	C010	51.315	0.1698
T0023	C012	80.736	0.6839
T0023	C015	41.893	0.1667
T0023	C016	48.792	0.2965
T0023	C017	45.585	0.8025
T0023,T0024	C001	45.080	0.3728
T0023,T0024	C004	34.796	0.6128
T0023,T0024	C007	45.718	0.4919
T0023,T0024	C010	37.135	0.3538
T0024	C001	81.857	0.3778
T0024	C002	75.007	0.1827
T0024	C003	37.832	0.2699
T0024	C004	52.130	0.2854
T0024	C010	45.686	0.4900
T0024	C011	37.996	0.4667
T0024	C014	67.927	0.8236
T0024	C016	48.327	0.6110
T0024	C017	40.029	0.1875
T0024,T0025	C005	31.138	0.5093
T0024,T0025	C011	50.394	0.1752
T0024,T0025	C014	50.449	0.5547
T0024,T0025	C017	46.363	0.2989
T0024,T0025,T0026	C002	68.278	0.5267
T0024,T0025,T0026	C005	56.487	0.2041
T0024,T0025,T0026	C011	69.049	0.1697
T0024,T0025,T0026	C014	51.432	0.7679
T0024,T0025,T0026	C017	69.997	0.3010
T0025	C002	49.760	0.6026
T0025	C003	69.974	0.2761
T0025	C006	54.329	0.5442
T0025	C007	24.237	0.1786
T0025	C008	47.967	0.7959
T0025	C009	47.701	0.3388
T0025	C010	47.281	0.3381
T0025	C011	87.344	0.6533
T0025	C014	45.534	0.4797
T0025	C015	64.012	0.4276
T0025,T0026	C000	46.456	0.1484
T0025,T0026	C003	54.447	0.7988
T0025,T0026	C006	32.368	0.2436
T0025,T0026	C015	45.574	0.3124
T0026	C001	52.871	0.5969
T0026	C003	49.588	0.3469
T0026	C004	65.831	0.3323
T0026	C005	53.060	0.4764
T0026	C007	56.125	0.4646
T0026	C008	29.126	0.2800
T0026	C012	46.135	0.3370
T0026	C013	58.596	0.7735
T0026	C014	29.661	0.5522
T0026	C017	41.642	0.2526
T0026,T0027	C001	32.578	0.1588
T0026,T0027	C004	49.192	0.5092
T0026,T0027	C007	32.363	0.1967
T0026,T0027	C010	31.844	0.5280
T0026,T0027	C013	46.327	0.2172
T0027	C000	67.986	0.3526
T0027	C001	53.851	0.3901
T0027	C003	29.133	0.1920
T0027	C006	43.210	0.8258
T0027	C007	50.267	0.7092
T0027	C012	53.756	0.7781
T0027	C014	57.975	0.8434
T0027	C015	28.500	0.8090
T0027	C016	38.040	0.1025
T0027	C017	63.314	0.5178
T0027,T0028	C002	44.579	0.6513
T0027,T0028	C005	40.277	0.2988
T0027,T0028	C008	51.984	0.6627
T0027,T0028	C011	33.990	0.3146
T0027,T0028	C017	36.124	0.1266
T0027,T0028,T0029	C002	54.786	0.6712
T0027,T0028,T0029	C008	53.314	0.4526
T0027,T0028,T0029	C011	59.754	0.4828
T0027,T0028,T0029	C014	58.101	0.5498
T0027,T0028,T0029	C017	76.271	0.2221
T0028	C004	39.734	0.7948
T0028	C005	47.750	0.2508
T0028	C006	72.827	0.4562
T0028	C007	57.089	0.7914
T0028	C010	43.496	0.5964
T0028	C012	91.041	0.1554
T0028	C014	56.156	0.5817
T0028	C015	55.983	0.4898
T0028,T0029	C000	52.056	0.1256
T0028,T0029	C006	31.590	0.8275
T0028,T0029	C009	38.129	0.2443
T0028,T0029	C015	38.632	0.6854
T0029	C000	38.169	0.7817
T0029	C001	47.084	0.3402
T0029	C002	48.490	0.6794
T0029	C007	54.811	0.6147
T0029	C009	51.865	0.7502
T0029	C010	68.866	0.3079
T0029	C011	76.988	0.1911
T0029	C013	53.662	0.8011
T0029	C014	44.034	0.3565
T0029	C015	64.391	0.5144
